TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,SYMBOL,SERIES,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,CLOSE,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TOTTRDQTY,TOTTRDVAL,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2025-08-26,2025-08-26,CM,NSE,STK,19078,IN0020200104,SGBJUN28,GB,,,,,2.5%GOLDBONDS2028SR-III,10448.01,10500.0,10426.2,10500.0,10500.0,10447.99,,10508.19,,,577,6052009.9,23,F1,1,,,,,
2025-08-26,2025-08-26,CM,NSE,STK,1342,IN0020200286,SGBN28VIII,GB,,,,,2.5%GOLDBONDS2028SR-VIII,10435.0,10548.0,10435.0,10530.65,10535.0,10424.36,,10530.65,,,124,1302855.77,51,F1,1,,,,,
2025-08-26,2025-08-26,CM,NSE,STK,3742,IN0020210053,SGBMAY29I,GB,,,,,2.5%GOLDBONDS2029SR-I,10388.2,10612.0,10388.2,10522.77,10514.0,10450.49,,10522.4,,,256,2691035.2,63,F1,1,,,,,
2025-08-26,2025-08-26,CM,NSE,STK,3743,IN0020210061,SGBJUN29II,GB,,,,,2.5%GOLDBONDS2029SR-II,10480.0,10585.0,10426.0,10531.0,10585.0,10427.5,,10531.0,,,117,1227963.0,27,F1,1,,,,,
2025-08-26,2025-08-26,CM,NSE,STK,3800,IN0020210087,SGBJU29III,GB,,,,,2.5%GOLDBONDS2029SR-III,10336.58,10549.0,10336.58,10549.0,10549.0,10436.58,,10549.0,,,88,923786.0,36,F1,1,,,,,
2025-08-26,2025-08-26,CM,NSE,STK,5575,IN0020210145,SGBSEP29VI,GB,,,,,2.5%GOLDBONDS2029SR-VI,10500.01,10595.0,10500.01,10556.2,10556.01,10549.99,,10556.2,,,106,1120336.43,30,F1,1,,,,,
2025-08-26,2025-08-26,CM,NSE,STK,6518,IN0020210178,SGBNV29VII,GB,,,,,2.5%GOLDBONDS2029SR-VII,10510.0,10647.99,10510.0,10647.95,10647.95,10581.33,,10647.95,,,187,1974650.42,31,F1,1,,,,,
2025-08-26,2025-08-26,CM,NSE,STK,250,IN0020170059,SGBOCT25,GB,,,,,2.50% GOLDBONDS2025SR-III,10390.86,10442.82,10390.86,10442.82,10442.82,10200.0,,10442.82,,,12,124846.23,4,F1,1,,,,,
2025-08-26,2025-08-26,CM,NSE,STK,304,IN0020170067,SGBOCT25IV,GB,,,,,2.50% GOLDBONDS2025SR-IV,10390.0,10459.8,10390.0,10444.79,10459.8,10386.24,,10444.79,,,46,479752.7,10,F1,1,,,,,
2025-08-26,2025-08-26,CM,NSE,STK,355,IN0020170075,SGBOCT25V,GB,,,,,2.50% GOLDBONDS2025SR-V,10388.99,10440.0,10380.99,10440.0,10440.0,10387.66,,10440.0,,,13,135094.89,8,F1,1,,,,,
2025-08-26,2025-08-26,CM,NSE,STK,398,IN0020170083,SGBNOV25VI,GB,,,,,2.50% GOLDBONDS2025SR-VI,10325.0,10418.0,10325.0,10418.0,10418.0,10325.0,,10418.0,,,2,20743.0,2,F1,1,,,,,
2025-08-26,2025-08-26,CM,NSE,STK,623,IN0020170125,SGBDEC25,GB,,,,,2.50%GOLDBONDS 2025 SR-X,10500.0,10500.0,10320.01,10320.01,10320.01,10401.75,,10325.01,,,7,72861.78,5,F1,1,,,,,
2025-08-26,2025-08-26,CM,NSE,STK,795,IN0020170141,SGBDEC2512,GB,,,,,2.50%GOLDBONDS2025 SR-XII,10405.02,10499.0,10405.02,10489.8,10475.0,10302.0,,10489.8,,,18,187719.16,5,F1,1,,,,,
