TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,SYMBOL,SERIES,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,CLOSE,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TOTTRDQTY,TOTTRDVAL,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-05-25,2026-05-25,CM,NSE,STK,19078,IN0020200104,SGBJUN28,GB,,,,,2.5%GOLDBONDS2028SR-III,15783.0,15783.73,15599.99,15700.06,15694.0,15783.0,,15698.77,,,362,5682746.8,63,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,1342,IN0020200286,SGBN28VIII,GB,,,,,2.5%GOLDBONDS2028SR-VIII,15800.0,15800.0,15639.0,15651.18,15639.0,15707.5,,15649.78,,,92,1444963.38,30,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,3742,IN0020210053,SGBMAY29I,GB,,,,,2.5%GOLDBONDS2029SR-I,15686.0,15715.01,15586.0,15624.91,15637.99,15676.43,,15617.03,,,699,10937391.89,118,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,3743,IN0020210061,SGBJUN29II,GB,,,,,2.5%GOLDBONDS2029SR-II,15781.0,15800.0,15511.0,15703.07,15661.0,15780.0,,15702.66,,,564,8860329.64,102,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,3800,IN0020210087,SGBJU29III,GB,,,,,2.5%GOLDBONDS2029SR-III,15740.0,15790.0,15725.0,15770.0,15770.0,15740.0,,15760.0,,,476,7497614.41,30,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,5575,IN0020210145,SGBSEP29VI,GB,,,,,2.5%GOLDBONDS2029SR-VI,15823.0,15823.0,15601.0,15642.51,15650.0,15818.25,,15643.23,,,701,10995111.15,144,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,6518,IN0020210178,SGBNV29VII,GB,,,,,2.5%GOLDBONDS2029SR-VII,15743.33,15750.0,15629.15,15640.0,15640.0,15743.33,,15638.82,,,331,5183562.19,70,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,5960,IN0020180249,SGBOCT26,GB,,,,,2.50%GOLDBONDS2026SR-II,15670.01,15705.0,15670.01,15690.0,15705.0,15670.0,,15690.0,,,7,109745.02,6,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,6355,IN0020180314,SGBNOV26,GB,,,,,2.50%GOLDBONDS2026SR-III,15625.0,15625.0,15602.01,15602.01,15602.01,15601.01,,15608.51,,,29,452550.25,5,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,7654,IN0020180389,SGBDEC26,GB,,,,,2.50%GOLDBONDS2026SR-IV,15680.0,15837.19,15680.0,15690.0,15690.0,15680.0,,15690.0,,,116,1820812.83,17,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,12904,IN0020190107,SGBAUG27,GB,,,,,2.50%GOLDBONDS2027SR-III,15697.0,15724.96,15610.0,15620.8,15610.0,15697.7,,15620.8,,,91,1423190.86,18,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,13209,IN0020190115,SGBSEP27,GB,,,,,2.50%GOLDBONDS2027SR-IV,15700.0,15700.0,15611.11,15613.0,15613.0,15700.0,,15613.0,,,12,188024.11,5,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,8308,IN0020180462,SGBJAN27,GB,,,,,2.50%GOLDBONDS2027SR-V,15724.49,15724.49,15614.0,15620.0,15620.01,15945.44,,15620.0,,,100,1564134.71,7,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,13981,IN0020190370,SGBOCT27,GB,,,,,2.50%GOLDBONDS2027SR-V,15700.0,15738.23,15624.99,15624.99,15625.0,15700.0,,15624.99,,,40,625863.27,9,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,14252,IN0020190388,SGBOCT27VI,GB,,,,,2.50%GOLDBONDS2027SR-VI,15693.52,15693.52,15500.0,15614.64,15633.16,15655.0,,15614.64,,,415,6456619.83,62,F1,1,,,,,
