TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,SYMBOL,SERIES,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,CLOSE,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TOTTRDQTY,TOTTRDVAL,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2025-10-29,2025-10-29,CM,NSE,STK,19078,IN0020200104,SGBJUN28,GB,,,,,2.5%GOLDBONDS2028SR-III,11780.01,12000.0,11780.01,11949.99,11950.01,11763.13,,11949.99,,,1408,16793528.93,153,F1,1,,,,,
2025-10-29,2025-10-29,CM,NSE,STK,1342,IN0020200286,SGBN28VIII,GB,,,,,2.5%GOLDBONDS2028SR-VIII,11836.2,12055.0,11654.81,12026.07,12055.0,11892.66,,12029.45,,,2220,26553423.25,298,F1,1,,,,,
2025-10-29,2025-10-29,CM,NSE,STK,3742,IN0020210053,SGBMAY29I,GB,,,,,2.5%GOLDBONDS2029SR-I,12000.01,12050.0,11900.0,12015.16,12049.99,11841.57,,12013.57,,,3561,42646791.77,371,F1,1,,,,,
2025-10-29,2025-10-29,CM,NSE,STK,3743,IN0020210061,SGBJUN29II,GB,,,,,2.5%GOLDBONDS2029SR-II,11865.02,12098.99,11865.01,12044.58,12050.0,11863.44,,12044.58,,,549,6570790.91,100,F1,1,,,,,
2025-10-29,2025-10-29,CM,NSE,STK,3800,IN0020210087,SGBJU29III,GB,,,,,2.5%GOLDBONDS2029SR-III,12349.0,12400.0,11965.0,12270.01,12340.0,11843.11,,12276.85,,,202,2460744.02,66,F1,1,,,,,
2025-10-29,2025-10-29,CM,NSE,STK,5575,IN0020210145,SGBSEP29VI,GB,,,,,2.5%GOLDBONDS2029SR-VI,11997.0,12299.9,11939.06,12105.93,12100.0,11852.49,,12105.93,,,408,4913794.33,86,F1,1,,,,,
2025-10-29,2025-10-29,CM,NSE,STK,6518,IN0020210178,SGBNV29VII,GB,,,,,2.5%GOLDBONDS2029SR-VII,11900.01,12100.0,11900.01,12060.96,12082.0,11856.61,,12064.24,,,790,9505652.78,142,F1,1,,,,,
2025-10-29,2025-10-29,CM,NSE,STK,458,IN0020170091,SGBNOV25,GB,,,,,2.50% GOLDBONDS2025SR-VII,12000.0,12108.99,11970.0,11983.9,12108.99,11600.0,,11983.9,,,20,240579.07,7,F1,1,,,,,
2025-10-29,2025-10-29,CM,NSE,STK,729,IN0020170133,SGBDEC25XI,GB,,,,,2.50%GOLDBONDS 2025 SR-XI,12550.27,12550.28,12550.27,12550.28,12550.28,12550.28,,12550.28,,,3,37650.82,2,F1,1,,,,,
2025-10-29,2025-10-29,CM,NSE,STK,795,IN0020170141,SGBDEC2512,GB,,,,,2.50%GOLDBONDS2025 SR-XII,12835.0,12835.0,12835.0,12835.0,12835.0,12835.5,,12835.0,,,5,64175.0,1,F1,1,,,,,
2025-10-29,2025-10-29,CM,NSE,STK,497,IN0020170109,SGBNOV258,GB,,,,,2.50%GOLDBONDS2025SR-VIII,12099.0,12099.99,12099.0,12099.99,12099.99,11600.0,,12200.0,,,8,96795.96,4,F1,1,,,,,
2025-10-29,2025-10-29,CM,NSE,STK,862,IN0020170158,SGBDEC2513,GB,,,,,2.50%GOLDBONDS2025SR-XIII,12625.32,13300.0,12625.32,13233.5,13233.5,12562.51,,12716.75,,,14,182358.76,9,F1,1,,,,,
2025-10-29,2025-10-29,CM,NSE,STK,2891,IN0020180033,SGBMAY26,GB,,,,,2.50%GOLDBONDS2026SR-I,11701.01,12390.01,11701.01,12308.16,12308.16,12250.0,,12308.16,,,41,502953.45,13,F1,1,,,,,
2025-10-29,2025-10-29,CM,NSE,STK,5960,IN0020180249,SGBOCT26,GB,,,,,2.50%GOLDBONDS2026SR-II,11611.01,12000.0,11611.01,12000.0,12000.0,11894.0,,12000.0,,,95,1124577.12,4,F1,1,,,,,
2025-10-29,2025-10-29,CM,NSE,STK,6355,IN0020180314,SGBNOV26,GB,,,,,2.50%GOLDBONDS2026SR-III,12250.01,12488.47,11996.57,12220.0,12220.0,11900.03,,12220.0,,,18,219431.94,17,F1,1,,,,,
2025-10-29,2025-10-29,CM,NSE,STK,945,IN0020170166,SGBJAN26,GB,,,,,2.50%GOLDBONDS2026SR-XIV,12939.99,12940.0,12939.0,12940.0,12940.0,12940.0,,12940.0,,,19,245858.97,5,F1,1,,,,,
2025-10-29,2025-10-29,CM,NSE,STK,10261,IN0020190073,SGBJUN27,GB,,,,,2.50%GOLDBONDS2027SR-I,12200.0,12200.0,12200.0,12200.0,12200.0,11752.01,,12100.01,,,1,12200.0,1,F1,1,,,,,
2025-10-29,2025-10-29,CM,NSE,STK,11154,IN0020190081,SGBJUL27,GB,,,,,2.50%GOLDBONDS2027SR-II,11701.0,12000.0,11544.4,11905.07,11905.07,11780.0,,11905.07,,,145,1712124.78,21,F1,1,,,,,
2025-10-29,2025-10-29,CM,NSE,STK,12904,IN0020190107,SGBAUG27,GB,,,,,2.50%GOLDBONDS2027SR-III,12000.01,12269.99,12000.0,12248.25,12269.99,11980.12,,12275.67,,,158,1911877.67,39,F1,1,,,,,
2025-10-29,2025-10-29,CM,NSE,STK,13209,IN0020190115,SGBSEP27,GB,,,,,2.50%GOLDBONDS2027SR-IV,12199.99,12199.99,11925.01,12000.0,12000.0,11880.0,,12000.0,,,25,301275.0,7,F1,1,,,,,
2025-10-29,2025-10-29,CM,NSE,STK,8308,IN0020180462,SGBJAN27,GB,,,,,2.50%GOLDBONDS2027SR-V,11900.0,12100.0,11900.0,12100.0,12100.0,11978.45,,12100.0,,,41,489129.04,10,F1,1,,,,,
2025-10-29,2025-10-29,CM,NSE,STK,13981,IN0020190370,SGBOCT27,GB,,,,,2.50%GOLDBONDS2027SR-V,11925.01,12064.64,11902.0,11902.0,11902.0,11798.0,,11902.0,,,29,345421.81,7,F1,1,,,,,
2025-10-29,2025-10-29,CM,NSE,STK,14252,IN0020190388,SGBOCT27VI,GB,,,,,2.50%GOLDBONDS2027SR-VI,11825.0,11999.99,11825.0,11965.8,11967.0,11805.0,,11965.8,,,140,1667343.05,33,F1,1,,,,,
2025-10-29,2025-10-29,CM,NSE,STK,15432,IN0020190461,SGBDC27VII,GB,,,,,2.50%GOLDBONDS2027SR-VII,12484.99,12484.99,11999.99,12200.0,12200.0,12007.01,,12200.0,,,7,85522.97,7,F1,1,,,,,
2025-10-29,2025-10-29,CM,NSE,STK,18862,IN0020200062,SGBAPR28I,GB,,,,,2.50%GOLDBONDS2028SR-I,11890.0,12159.0,11890.0,12131.94,12131.85,11875.2,,12131.91,,,191,2300368.52,83,F1,1,,,,,
2025-10-29,2025-10-29,CM,NSE,STK,18972,IN0020200088,SGBMAY28,GB,,,,,2.50%GOLDBONDS2028SR-II,12049.99,12049.99,11865.02,11976.02,12040.0,11797.05,,11982.95,,,1117,13346087.67,119,F1,1,,,,,
2025-10-29,2025-10-29,CM,NSE,STK,22242,IN0020200146,SGBJUL28IV,GB,,,,,2.50%GOLDBONDS2028SR-IV,11810.0,12000.0,11745.48,11952.61,11979.0,11804.51,,11952.61,,,2957,35188357.6,264,F1,1,,,,,
2025-10-29,2025-10-29,CM,NSE,STK,17664,IN0020190545,SGBFEB28IX,GB,,,,,2.50%GOLDBONDS2028SR-IX,12060.01,12060.01,11855.01,11971.03,11902.06,12000.0,,11971.03,,,82,975457.85,11,F1,1,,,,,
2025-10-29,2025-10-29,CM,NSE,STK,22385,IN0020200161,SGBAUG28V,GB,,,,,2.50%GOLDBONDS2028SR-V,11855.01,12050.0,11855.01,12025.8,12050.0,11826.44,,12020.52,,,2645,31687302.28,436,F1,1,,,,,
2025-10-29,2025-10-29,CM,NSE,STK,149,IN0020200195,SGBSEP28VI,GB,,,,,2.50%GOLDBONDS2028SR-VI,11806.01,12000.0,11806.01,11949.08,11998.99,11802.18,,11949.08,,,2850,33977977.63,206,F1,1,,,,,
2025-10-29,2025-10-29,CM,NSE,STK,834,IN0020200203,SGBOC28VII,GB,,,,,2.50%GOLDBONDS2028SR-VII,12001.0,12001.0,11760.98,11954.77,11980.0,11794.98,,11954.77,,,1346,16035356.22,148,F1,1,,,,,
2025-10-29,2025-10-29,CM,NSE,STK,17110,IN0020190537,SGBJ28VIII,GB,,,,,2.50%GOLDBONDS2028SR-VIII,11701.01,12079.99,11701.0,11950.01,11950.01,11885.0,,12025.0,,,129,1534642.88,17,F1,1,,,,,
2025-10-29,2025-10-29,CM,NSE,STK,18451,IN0020190552,SGBMAR28X,GB,,,,,2.50%GOLDBONDS2028SR-X,12964.96,12964.96,11801.0,11958.56,11988.0,11786.38,,11958.56,,,149,1788986.64,43,F1,1,,,,,
2025-10-29,2025-10-29,CM,NSE,STK,5113,IN0020210111,SGBJUL29IV,GB,,,,,2.50%GOLDBONDS2029SR-IV,12012.0,12130.0,12003.0,12114.18,12096.0,11942.26,,12114.18,,,254,3065146.65,53,F1,1,,,,,
2025-10-29,2025-10-29,CM,NSE,STK,1920,IN0020200377,SGBJAN29IX,GB,,,,,2.50%GOLDBONDS2029SR-IX,11825.0,12100.0,11341.37,12006.47,12030.0,11810.18,,12004.55,,,2045,24257893.38,178,F1,1,,,,,
2025-10-29,2025-10-29,CM,NSE,STK,5455,IN0020210129,SGBAUG29V,GB,,,,,2.50%GOLDBONDS2029SR-V,11815.0,12180.6,11603.2,12139.34,12139.0,11815.94,,12135.96,,,673,8084206.16,157,F1,1,,,,,
2025-10-29,2025-10-29,CM,NSE,STK,7098,IN0020210228,SGBD29VIII,GB,,,,,2.50%GOLDBONDS2029SR-VIII,12000.0,12279.98,11900.02,12140.94,12168.99,11893.4,,12135.14,,,798,9590223.37,144,F1,1,,,,,
2025-10-29,2025-10-29,CM,NSE,STK,2003,IN0020200385,SGBJAN29X,GB,,,,,2.50%GOLDBONDS2029SR-X,11701.0,12050.0,11661.02,11984.88,11990.0,11858.5,,11987.46,,,959,11425242.92,115,F1,1,,,,,
2025-10-29,2025-10-29,CM,NSE,STK,2200,IN0020200393,SGBFEB29XI,GB,,,,,2.50%GOLDBONDS2029SR-XI,11805.55,12049.0,11805.55,12035.0,12035.0,11799.51,,12035.0,,,264,3167040.07,68,F1,1,,,,,
2025-10-29,2025-10-29,CM,NSE,STK,2810,IN0020200427,SGBMR29XII,GB,,,,,2.50%GOLDBONDS2029SR-XII,11850.01,12429.98,11850.01,12050.82,12030.01,11814.22,,12055.91,,,1576,19042593.3,199,F1,1,,,,,
2025-10-29,2025-10-29,CM,NSE,STK,10232,IN0020220045,SGBJUN30,GB,,,,,2.50%GOLDBONDS2030SR-I,12100.0,12444.0,12100.0,12332.25,12250.0,12084.13,,12309.61,,,267,3288245.26,50,F1,1,,,,,
2025-10-29,2025-10-29,CM,NSE,STK,11192,IN0020220078,SGBAUG30,GB,,,,,2.50%GOLDBONDS2030SR-II,11936.3,12499.99,11933.87,12436.72,12370.1,12177.41,,12435.78,,,992,12124249.63,180,F1,1,,,,,
2025-10-29,2025-10-29,CM,NSE,STK,13642,IN0020220110,SGBDE30III,GB,,,,,2.50%GOLDBONDS2030SR-III,12246.05,12697.35,11801.0,12531.11,12526.0,12245.37,,12531.11,,,1480,18122170.96,246,F1,1,,,,,
2025-10-29,2025-10-29,CM,NSE,STK,7879,IN0020210236,SGBJAN30IX,GB,,,,,2.50%GOLDBONDS2030SR-IX,11801.0,12190.0,11476.78,12123.55,12149.99,11949.99,,12123.55,,,644,7661043.8,149,F1,1,,,,,
2025-10-29,2025-10-29,CM,NSE,STK,8401,IN0020210319,SGBMAR30X,GB,,,,,2.50%GOLDBONDS2030SR-X,11801.0,12484.99,11801.0,12150.18,12025.0,11955.02,,12166.22,,,1095,13212871.3,211,F1,1,,,,,
2025-10-29,2025-10-29,CM,NSE,STK,17202,IN0020230069,SGBJUN31I,GB,,,,,2.50%GOLDBONDS2031SR-I,12405.0,12599.98,11895.88,12567.35,12575.0,12386.34,,12564.58,,,2627,32503010.7,315,F1,1,,,,,
2025-10-29,2025-10-29,CM,NSE,STK,19456,IN0020230093,SGBSEP31II,GB,,,,,2.50%GOLDBONDS2031SR-II,12532.1,12780.0,12103.98,12685.83,12702.0,12531.21,,12685.44,,,1738,21788888.08,385,F1,1,,,,,
