TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,SYMBOL,SERIES,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,CLOSE,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TOTTRDQTY,TOTTRDVAL,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-06-23,2026-06-23,CM,NSE,STK,19078,IN0020200104,SGBJUN28,GB,,,,,2.5%GOLDBONDS2028SR-III,14598.9,14598.9,14415.0,14454.34,14478.0,14650.0,,14461.05,,,279,4035148.55,53,F1,1,,,,,
2026-06-23,2026-06-23,CM,NSE,STK,1342,IN0020200286,SGBN28VIII,GB,,,,,2.5%GOLDBONDS2028SR-VIII,14568.98,14568.98,14451.0,14489.0,14489.0,14642.28,,14489.0,,,70,1013767.13,35,F1,1,,,,,
2026-06-23,2026-06-23,CM,NSE,STK,3742,IN0020210053,SGBMAY29I,GB,,,,,2.5%GOLDBONDS2029SR-I,14648.0,14648.0,14401.0,14454.71,14465.0,14663.16,,14453.73,,,568,8220067.88,114,F1,1,,,,,
2026-06-23,2026-06-23,CM,NSE,STK,3743,IN0020210061,SGBJUN29II,GB,,,,,2.5%GOLDBONDS2029SR-II,14624.0,14713.2,14431.77,14446.86,14436.0,14664.15,,14443.48,,,835,12127490.52,113,F1,1,,,,,
2026-06-23,2026-06-23,CM,NSE,STK,3800,IN0020210087,SGBJU29III,GB,,,,,2.5%GOLDBONDS2029SR-III,14643.0,14744.0,14424.5,14467.7,14424.5,14650.0,,14467.7,,,73,1058301.19,34,F1,1,,,,,
2026-06-23,2026-06-23,CM,NSE,STK,5575,IN0020210145,SGBSEP29VI,GB,,,,,2.5%GOLDBONDS2029SR-VI,14599.0,14599.0,14425.0,14469.37,14465.0,14652.0,,14481.33,,,220,3188061.71,62,F1,1,,,,,
2026-06-23,2026-06-23,CM,NSE,STK,6518,IN0020210178,SGBNV29VII,GB,,,,,2.5%GOLDBONDS2029SR-VII,14600.0,14600.0,14448.99,14454.8,14475.0,14655.29,,14454.8,,,259,3761282.97,49,F1,1,,,,,
2026-06-23,2026-06-23,CM,NSE,STK,5960,IN0020180249,SGBOCT26,GB,,,,,2.50%GOLDBONDS2026SR-II,14352.01,14380.0,14352.01,14380.0,14380.0,14502.0,,14380.0,,,2,28732.01,2,F1,1,,,,,
2026-06-23,2026-06-23,CM,NSE,STK,6355,IN0020180314,SGBNOV26,GB,,,,,2.50%GOLDBONDS2026SR-III,14550.0,14550.0,14350.0,14550.0,14550.0,14622.62,,14550.0,,,13,188760.0,6,F1,1,,,,,
2026-06-23,2026-06-23,CM,NSE,STK,7654,IN0020180389,SGBDEC26,GB,,,,,2.50%GOLDBONDS2026SR-IV,14561.01,14561.01,14500.0,14500.0,14500.0,14561.01,,14500.0,,,22,319061.01,2,F1,1,,,,,
2026-06-23,2026-06-23,CM,NSE,STK,10261,IN0020190073,SGBJUN27,GB,,,,,2.50%GOLDBONDS2027SR-I,14598.99,14598.99,14598.99,14598.99,14598.99,14451.0,,14598.99,,,2,29197.98,1,F1,1,,,,,
