TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,SYMBOL,SERIES,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,CLOSE,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TOTTRDQTY,TOTTRDVAL,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-07-29,2026-07-29,CM,NSE,STK,19078,IN0020200104,SGBJUN28,GB,,,,,2.5%GOLDBONDS2028SR-III,14100.0,14349.0,14030.02,14090.0,14090.0,14063.15,,14088.22,,,36,507601.99,12,F1,1,,,,,
2026-07-29,2026-07-29,CM,NSE,STK,1342,IN0020200286,SGBN28VIII,GB,,,,,2.5%GOLDBONDS2028SR-VIII,14100.0,14100.0,14037.0,14085.25,14090.0,14108.71,,14085.25,,,318,4474583.72,87,F1,1,,,,,
2026-07-29,2026-07-29,CM,NSE,STK,3742,IN0020210053,SGBMAY29I,GB,,,,,2.5%GOLDBONDS2029SR-I,14125.0,14270.0,14125.0,14150.92,14150.0,14101.66,,14150.92,,,272,3845567.79,56,F1,1,,,,,
2026-07-29,2026-07-29,CM,NSE,STK,3743,IN0020210061,SGBJUN29II,GB,,,,,2.5%GOLDBONDS2029SR-II,14100.0,14100.0,14020.01,14061.74,14060.0,14107.21,,14061.74,,,392,5510511.53,45,F1,1,,,,,
2026-07-29,2026-07-29,CM,NSE,STK,3800,IN0020210087,SGBJU29III,GB,,,,,2.5%GOLDBONDS2029SR-III,14000.0,14199.99,14000.0,14110.14,14110.14,14100.0,,14110.14,,,114,1607557.14,23,F1,1,,,,,
2026-07-29,2026-07-29,CM,NSE,STK,5575,IN0020210145,SGBSEP29VI,GB,,,,,2.5%GOLDBONDS2029SR-VI,14120.0,14150.0,14061.01,14128.16,14150.0,14127.77,,14129.52,,,151,2129757.82,30,F1,1,,,,,
2026-07-29,2026-07-29,CM,NSE,STK,6518,IN0020210178,SGBNV29VII,GB,,,,,2.5%GOLDBONDS2029SR-VII,14075.0,14158.0,14012.01,14100.0,14100.0,14120.06,,14100.0,,,348,4901350.77,39,F1,1,,,,,
2026-07-29,2026-07-29,CM,NSE,STK,5960,IN0020180249,SGBOCT26,GB,,,,,2.50%GOLDBONDS2026SR-II,14300.0,14300.0,14300.0,14300.0,14300.0,14300.0,,14300.0,,,2,28600.0,1,F1,1,,,,,
2026-07-29,2026-07-29,CM,NSE,STK,7654,IN0020180389,SGBDEC26,GB,,,,,2.50%GOLDBONDS2026SR-IV,14200.0,14499.0,14010.01,14061.08,14050.0,14399.99,,14061.08,,,35,495182.89,12,F1,1,,,,,
2026-07-29,2026-07-29,CM,NSE,STK,11154,IN0020190081,SGBJUL27,GB,,,,,2.50%GOLDBONDS2027SR-II,14099.0,14099.0,14060.0,14060.0,14060.0,14078.18,,14060.0,,,3,42258.0,2,F1,1,,,,,
2026-07-29,2026-07-29,CM,NSE,STK,12904,IN0020190107,SGBAUG27,GB,,,,,2.50%GOLDBONDS2027SR-III,14180.0,14211.0,14180.0,14211.0,14211.0,14205.0,,14196.05,,,13,184642.0,8,F1,1,,,,,
2026-07-29,2026-07-29,CM,NSE,STK,13209,IN0020190115,SGBSEP27,GB,,,,,2.50%GOLDBONDS2027SR-IV,14100.0,14100.0,14100.0,14100.0,14100.0,14100.0,,14100.0,,,4,56400.0,3,F1,1,,,,,
2026-07-29,2026-07-29,CM,NSE,STK,8308,IN0020180462,SGBJAN27,GB,,,,,2.50%GOLDBONDS2027SR-V,14199.97,14199.97,14199.97,14199.97,14199.97,14250.0,,14199.97,,,3,42599.91,2,F1,1,,,,,
2026-07-29,2026-07-29,CM,NSE,STK,13981,IN0020190370,SGBOCT27,GB,,,,,2.50%GOLDBONDS2027SR-V,14080.0,14080.0,14080.0,14080.0,14080.0,14080.0,,14080.0,,,2,28160.0,1,F1,1,,,,,
2026-07-29,2026-07-29,CM,NSE,STK,8766,IN0020180561,SGBFEB27,GB,,,,,2.50%GOLDBONDS2027SR-VI,14421.75,14421.75,14260.0,14260.0,14260.0,14350.0,,14260.0,,,8,114241.75,2,F1,1,,,,,
2026-07-29,2026-07-29,CM,NSE,STK,15432,IN0020190461,SGBDC27VII,GB,,,,,2.50%GOLDBONDS2027SR-VII,14137.85,14143.0,14025.0,14143.0,14143.0,14208.89,,14143.0,,,48,674692.35,11,F1,1,,,,,
