TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,SYMBOL,SERIES,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,CLOSE,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TOTTRDQTY,TOTTRDVAL,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2025-09-09,2025-09-09,CM,NSE,STK,19078,IN0020200104,SGBJUN28,GB,,,,,2.5%GOLDBONDS2028SR-III,11900.0,12000.0,11844.0,11882.95,11844.0,11871.05,,11882.95,,,268,3200630.82,52,F1,1,,,,,
2025-09-09,2025-09-09,CM,NSE,STK,1342,IN0020200286,SGBN28VIII,GB,,,,,2.5%GOLDBONDS2028SR-VIII,12057.37,12330.0,12001.0,12279.64,12330.0,12085.66,,12279.64,,,260,3164289.48,94,F1,1,,,,,
2025-09-09,2025-09-09,CM,NSE,STK,3742,IN0020210053,SGBMAY29I,GB,,,,,2.5%GOLDBONDS2029SR-I,11995.0,12198.99,11853.07,11900.55,11900.0,11853.07,,11901.76,,,2174,25997953.84,346,F1,1,,,,,
2025-09-09,2025-09-09,CM,NSE,STK,3743,IN0020210061,SGBJUN29II,GB,,,,,2.5%GOLDBONDS2029SR-II,11900.0,12049.99,11850.0,11899.81,11900.0,11897.89,,11899.81,,,1441,17213906.43,198,F1,1,,,,,
2025-09-09,2025-09-09,CM,NSE,STK,3800,IN0020210087,SGBJU29III,GB,,,,,2.5%GOLDBONDS2029SR-III,12095.0,12550.0,11901.6,12003.31,12177.0,12095.0,,12003.31,,,227,2736409.5,96,F1,1,,,,,
2025-09-09,2025-09-09,CM,NSE,STK,5575,IN0020210145,SGBSEP29VI,GB,,,,,2.5%GOLDBONDS2029SR-VI,12000.0,12100.0,11851.1,11905.92,11999.99,11834.73,,11904.51,,,1169,13980523.41,218,F1,1,,,,,
2025-09-09,2025-09-09,CM,NSE,STK,6518,IN0020210178,SGBNV29VII,GB,,,,,2.5%GOLDBONDS2029SR-VII,12100.0,12200.0,12060.0,12128.2,12150.0,11996.72,,12128.2,,,423,5129449.79,63,F1,1,,,,,
2025-09-09,2025-09-09,CM,NSE,STK,250,IN0020170059,SGBOCT25,GB,,,,,2.50% GOLDBONDS2025SR-III,11588.0,11779.5,11588.0,11750.14,11750.0,11588.0,,11750.14,,,49,573750.09,15,F1,1,,,,,
2025-09-09,2025-09-09,CM,NSE,STK,304,IN0020170067,SGBOCT25IV,GB,,,,,2.50% GOLDBONDS2025SR-IV,11979.67,11979.67,11799.99,11799.99,11799.99,11550.0,,11799.99,,,11,130656.61,8,F1,1,,,,,
2025-09-09,2025-09-09,CM,NSE,STK,355,IN0020170075,SGBOCT25V,GB,,,,,2.50% GOLDBONDS2025SR-V,11500.0,11837.29,11500.0,11500.0,11500.0,11436.55,,11500.0,,,23,268445.03,9,F1,1,,,,,
2025-09-09,2025-09-09,CM,NSE,STK,398,IN0020170083,SGBNOV25VI,GB,,,,,2.50% GOLDBONDS2025SR-VI,11980.2,11985.0,11980.2,11985.0,11985.0,11766.38,,11985.0,,,11,131830.2,3,F1,1,,,,,
