TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,SYMBOL,SERIES,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,CLOSE,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TOTTRDQTY,TOTTRDVAL,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2025-08-12,2025-08-12,CM,NSE,STK,19078,IN0020200104,SGBJUN28,GB,,,,,2.5%GOLDBONDS2028SR-III,10210.0,10210.0,10200.0,10209.98,10209.98,10210.0,,10204.99,,,10,102089.94,5,F1,1,,,,,
2025-08-12,2025-08-12,CM,NSE,STK,1342,IN0020200286,SGBN28VIII,GB,,,,,2.5%GOLDBONDS2028SR-VIII,10389.0,10389.0,10126.3,10204.28,10220.0,10249.41,,10204.28,,,260,2653440.72,52,F1,1,,,,,
2025-08-12,2025-08-12,CM,NSE,STK,3742,IN0020210053,SGBMAY29I,GB,,,,,2.5%GOLDBONDS2029SR-I,10155.06,10239.0,10155.06,10215.53,10202.04,10227.05,,10223.28,,,651,6652164.4,82,F1,1,,,,,
2025-08-12,2025-08-12,CM,NSE,STK,3743,IN0020210061,SGBJUN29II,GB,,,,,2.5%GOLDBONDS2029SR-II,10262.49,10262.49,10250.0,10251.0,10251.0,10272.49,,10251.0,,,17,174293.96,8,F1,1,,,,,
2025-08-12,2025-08-12,CM,NSE,STK,3800,IN0020210087,SGBJU29III,GB,,,,,2.5%GOLDBONDS2029SR-III,10274.0,10274.0,10200.0,10245.62,10246.0,10274.99,,10245.62,,,101,1034234.9,21,F1,1,,,,,
2025-08-12,2025-08-12,CM,NSE,STK,5575,IN0020210145,SGBSEP29VI,GB,,,,,2.5%GOLDBONDS2029SR-VI,10200.0,10288.99,10150.0,10252.09,10250.11,10266.66,,10252.09,,,306,3127007.67,64,F1,1,,,,,
2025-08-12,2025-08-12,CM,NSE,STK,6518,IN0020210178,SGBNV29VII,GB,,,,,2.5%GOLDBONDS2029SR-VII,10200.0,10288.5,10200.0,10288.0,10288.0,10234.08,,10288.0,,,291,2984681.6,35,F1,1,,,,,
2025-08-12,2025-08-12,CM,NSE,STK,304,IN0020170067,SGBOCT25IV,GB,,,,,2.50% GOLDBONDS2025SR-IV,10180.79,10200.0,10180.79,10200.0,10200.0,10229.0,,10200.0,,,14,142723.16,3,F1,1,,,,,
2025-08-12,2025-08-12,CM,NSE,STK,355,IN0020170075,SGBOCT25V,GB,,,,,2.50% GOLDBONDS2025SR-V,10229.89,10229.89,10229.89,10229.89,10229.89,10241.2,,10229.89,,,1,10229.89,1,F1,1,,,,,
2025-08-12,2025-08-12,CM,NSE,STK,540,IN0020170117,SGBNOV25IX,GB,,,,,2.50%GOLDBONDS 2025SR-IX,10390.0,10390.0,10390.0,10390.0,10390.0,10390.0,,10390.0,,,2,20780.0,1,F1,1,,,,,
