TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,SYMBOL,SERIES,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,CLOSE,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TOTTRDQTY,TOTTRDVAL,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2025-10-07,2025-10-07,CM,NSE,STK,19078,IN0020200104,SGBJUN28,GB,,,,,2.5%GOLDBONDS2028SR-III,12898.96,12949.98,12845.0,12946.24,12911.0,12730.0,,12946.24,,,277,3574108.51,63,F1,1,,,,,
2025-10-07,2025-10-07,CM,NSE,STK,1342,IN0020200286,SGBN28VIII,GB,,,,,2.5%GOLDBONDS2028SR-VIII,13491.0,13749.0,13491.0,13735.08,13700.0,13497.61,,13735.08,,,209,2859525.67,85,F1,1,,,,,
2025-10-07,2025-10-07,CM,NSE,STK,3742,IN0020210053,SGBMAY29I,GB,,,,,2.5%GOLDBONDS2029SR-I,12900.22,13100.0,12899.0,13016.17,12999.05,12853.48,,13014.62,,,1397,18130495.49,272,F1,1,,,,,
2025-10-07,2025-10-07,CM,NSE,STK,3743,IN0020210061,SGBJUN29II,GB,,,,,2.5%GOLDBONDS2029SR-II,12999.98,13040.0,12900.99,12959.16,12994.04,12807.28,,12958.08,,,328,4254114.98,64,F1,1,,,,,
2025-10-07,2025-10-07,CM,NSE,STK,3800,IN0020210087,SGBJU29III,GB,,,,,2.5%GOLDBONDS2029SR-III,12885.44,13248.98,12885.44,13100.0,13100.0,12885.44,,13100.0,,,313,4091986.16,71,F1,1,,,,,
2025-10-07,2025-10-07,CM,NSE,STK,5575,IN0020210145,SGBSEP29VI,GB,,,,,2.5%GOLDBONDS2029SR-VI,12999.0,13324.99,12995.0,13100.95,13144.0,12988.59,,13103.15,,,548,7203161.79,121,F1,1,,,,,
2025-10-07,2025-10-07,CM,NSE,STK,6518,IN0020210178,SGBNV29VII,GB,,,,,2.5%GOLDBONDS2029SR-VII,12935.01,13178.99,12935.01,13120.76,13150.0,12933.23,,13120.76,,,487,6372074.92,119,F1,1,,,,,
2025-10-07,2025-10-07,CM,NSE,STK,250,IN0020170059,SGBOCT25,GB,,,,,2.50% GOLDBONDS2025SR-III,12390.0,12390.0,12385.0,12385.0,12385.0,12199.0,,12385.0,,,16,198170.0,5,F1,1,,,,,
2025-10-07,2025-10-07,CM,NSE,STK,304,IN0020170067,SGBOCT25IV,GB,,,,,2.50% GOLDBONDS2025SR-IV,12450.0,12450.0,12001.08,12397.86,12388.99,12202.26,,12397.86,,,56,692050.88,23,F1,1,,,,,
2025-10-07,2025-10-07,CM,NSE,STK,355,IN0020170075,SGBOCT25V,GB,,,,,2.50% GOLDBONDS2025SR-V,11970.12,12933.0,11970.12,12889.89,12933.0,12251.2,,12889.89,,,29,363780.88,18,F1,1,,,,,
2025-10-07,2025-10-07,CM,NSE,STK,398,IN0020170083,SGBNOV25VI,GB,,,,,2.50% GOLDBONDS2025SR-VI,12540.0,12600.0,12540.0,12600.0,12600.0,12540.0,,12600.0,,,2,25140.0,2,F1,1,,,,,
2025-10-07,2025-10-07,CM,NSE,STK,540,IN0020170117,SGBNOV25IX,GB,,,,,2.50%GOLDBONDS 2025SR-IX,12500.0,12980.0,12500.0,12980.0,12980.0,11800.02,,12980.0,,,16,205599.99,10,F1,1,,,,,
2025-10-07,2025-10-07,CM,NSE,STK,497,IN0020170109,SGBNOV258,GB,,,,,2.50%GOLDBONDS2025SR-VIII,12489.99,12800.0,12227.55,12800.0,12800.0,12155.55,,12679.0,,,23,287935.28,9,F1,1,,,,,
2025-10-07,2025-10-07,CM,NSE,STK,2891,IN0020180033,SGBMAY26,GB,,,,,2.50%GOLDBONDS2026SR-I,12700.01,13500.0,12700.01,13478.44,13490.0,12580.01,,13478.44,,,28,366833.95,12,F1,1,,,,,
2025-10-07,2025-10-07,CM,NSE,STK,5960,IN0020180249,SGBOCT26,GB,,,,,2.50%GOLDBONDS2026SR-II,12999.99,13324.98,12949.99,13324.98,13324.98,12450.2,,13324.98,,,38,503699.43,9,F1,1,,,,,
2025-10-07,2025-10-07,CM,NSE,STK,6355,IN0020180314,SGBNOV26,GB,,,,,2.50%GOLDBONDS2026SR-III,12800.0,12800.0,12800.0,12800.0,12800.0,12705.99,,12800.0,,,2,25600.0,1,F1,1,,,,,
2025-10-07,2025-10-07,CM,NSE,STK,945,IN0020170166,SGBJAN26,GB,,,,,2.50%GOLDBONDS2026SR-XIV,12800.0,13200.0,12500.01,13200.0,13200.0,12800.0,,13095.0,,,41,528880.0,21,F1,1,,,,,
2025-10-07,2025-10-07,CM,NSE,STK,10261,IN0020190073,SGBJUN27,GB,,,,,2.50%GOLDBONDS2027SR-I,12600.13,12949.99,12600.13,12948.32,12949.99,12734.0,,12948.32,,,132,1694538.95,48,F1,1,,,,,
