TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,SYMBOL,SERIES,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,CLOSE,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TOTTRDQTY,TOTTRDVAL,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-03-12,2026-03-12,CM,NSE,STK,19078,IN0020200104,SGBJUN28,GB,,,,,2.5%GOLDBONDS2028SR-III,15805.5,15805.5,15712.61,15792.0,15792.0,15918.69,,15792.0,,,111,1748913.97,36,F1,1,,,,,
2026-03-12,2026-03-12,CM,NSE,STK,1342,IN0020200286,SGBN28VIII,GB,,,,,2.5%GOLDBONDS2028SR-VIII,15800.0,15824.0,15751.0,15807.77,15800.0,15870.02,,15807.77,,,74,1168748.77,30,F1,1,,,,,
2026-03-12,2026-03-12,CM,NSE,STK,3742,IN0020210053,SGBMAY29I,GB,,,,,2.5%GOLDBONDS2029SR-I,15719.0,15874.99,15719.0,15797.15,15800.0,15963.92,,15786.71,,,464,7334548.51,138,F1,1,,,,,
2026-03-12,2026-03-12,CM,NSE,STK,3743,IN0020210061,SGBJUN29II,GB,,,,,2.5%GOLDBONDS2029SR-II,15613.03,15899.0,15613.03,15789.88,15785.0,15911.87,,15789.88,,,430,6788736.88,50,F1,1,,,,,
2026-03-12,2026-03-12,CM,NSE,STK,3800,IN0020210087,SGBJU29III,GB,,,,,2.5%GOLDBONDS2029SR-III,15735.0,15850.0,15735.0,15802.81,15790.0,15881.12,,15802.81,,,562,8873298.04,50,F1,1,,,,,
2026-03-12,2026-03-12,CM,NSE,STK,5575,IN0020210145,SGBSEP29VI,GB,,,,,2.5%GOLDBONDS2029SR-VI,15731.0,15990.0,15731.0,15918.31,15990.0,15940.0,,15921.45,,,670,10612723.39,82,F1,1,,,,,
2026-03-12,2026-03-12,CM,NSE,STK,6518,IN0020210178,SGBNV29VII,GB,,,,,2.5%GOLDBONDS2029SR-VII,15790.0,15860.0,15760.0,15841.08,15860.0,15924.99,,15838.45,,,233,3683096.54,56,F1,1,,,,,
2026-03-12,2026-03-12,CM,NSE,STK,5960,IN0020180249,SGBOCT26,GB,,,,,2.50%GOLDBONDS2026SR-II,15691.01,15708.31,15691.01,15708.31,15708.31,15750.0,,15708.31,,,5,78472.45,3,F1,1,,,,,
2026-03-12,2026-03-12,CM,NSE,STK,6355,IN0020180314,SGBNOV26,GB,,,,,2.50%GOLDBONDS2026SR-III,15519.0,15519.0,15519.0,15519.0,15519.0,15884.6,,15519.0,,,1,15519.0,1,F1,1,,,,,
2026-03-12,2026-03-12,CM,NSE,STK,10261,IN0020190073,SGBJUN27,GB,,,,,2.50%GOLDBONDS2027SR-I,15874.72,15999.0,15616.14,15799.99,15799.99,15874.72,,15799.99,,,55,871241.65,17,F1,1,,,,,
2026-03-12,2026-03-12,CM,NSE,STK,12904,IN0020190107,SGBAUG27,GB,,,,,2.50%GOLDBONDS2027SR-III,15802.5,15802.5,15697.12,15787.75,15788.0,15873.88,,15787.75,,,35,552182.74,19,F1,1,,,,,
2026-03-12,2026-03-12,CM,NSE,STK,13209,IN0020190115,SGBSEP27,GB,,,,,2.50%GOLDBONDS2027SR-IV,15825.0,15825.0,15803.0,15803.5,15803.0,15826.0,,15803.5,,,62,979815.0,14,F1,1,,,,,
2026-03-12,2026-03-12,CM,NSE,STK,8308,IN0020180462,SGBJAN27,GB,,,,,2.50%GOLDBONDS2027SR-V,15799.0,15999.0,15672.0,15672.0,15672.0,15940.0,,15672.0,,,30,477065.0,7,F1,1,,,,,
2026-03-12,2026-03-12,CM,NSE,STK,13981,IN0020190370,SGBOCT27,GB,,,,,2.50%GOLDBONDS2027SR-V,15802.5,15899.0,15726.0,15727.01,15727.01,15868.49,,15715.51,,,6,94607.52,5,F1,1,,,,,
2026-03-12,2026-03-12,CM,NSE,STK,8766,IN0020180561,SGBFEB27,GB,,,,,2.50%GOLDBONDS2027SR-VI,15553.0,15705.0,15553.0,15705.0,15705.0,15701.0,,15705.0,,,12,186905.5,3,F1,1,,,,,
2026-03-12,2026-03-12,CM,NSE,STK,14252,IN0020190388,SGBOCT27VI,GB,,,,,2.50%GOLDBONDS2027SR-VI,15805.5,15805.5,15751.7,15761.0,15761.0,15869.0,,15761.0,,,18,283611.3,11,F1,1,,,,,
2026-03-12,2026-03-12,CM,NSE,STK,15432,IN0020190461,SGBDC27VII,GB,,,,,2.50%GOLDBONDS2027SR-VII,15750.75,15800.0,15750.0,15799.0,15799.0,15801.0,,15799.0,,,12,189438.5,9,F1,1,,,,,
