TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,SYMBOL,SERIES,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,CLOSE,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TOTTRDQTY,TOTTRDVAL,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2025-10-13,2025-10-13,CM,NSE,STK,19078,IN0020200104,SGBJUN28,GB,,,,,2.5%GOLDBONDS2028SR-III,13490.0,13490.0,13201.05,13412.75,13425.0,13108.93,,13412.75,,,157,2103104.72,39,F1,1,,,,,
2025-10-13,2025-10-13,CM,NSE,STK,1342,IN0020200286,SGBN28VIII,GB,,,,,2.5%GOLDBONDS2028SR-VIII,13846.0,13975.0,13571.0,13614.66,13602.0,13559.86,,13614.66,,,226,3106714.44,82,F1,1,,,,,
2025-10-13,2025-10-13,CM,NSE,STK,3742,IN0020210053,SGBMAY29I,GB,,,,,2.5%GOLDBONDS2029SR-I,13420.0,13500.0,13225.01,13450.27,13450.01,13220.06,,13451.52,,,735,9891509.08,157,F1,1,,,,,
2025-10-13,2025-10-13,CM,NSE,STK,3743,IN0020210061,SGBJUN29II,GB,,,,,2.5%GOLDBONDS2029SR-II,13265.99,13597.42,13265.99,13465.78,13452.0,13199.99,,13467.59,,,437,5895084.36,62,F1,1,,,,,
2025-10-13,2025-10-13,CM,NSE,STK,3800,IN0020210087,SGBJU29III,GB,,,,,2.5%GOLDBONDS2029SR-III,13539.21,13650.0,13305.55,13472.79,13465.05,13273.74,,13472.79,,,145,1956255.33,51,F1,1,,,,,
2025-10-13,2025-10-13,CM,NSE,STK,5575,IN0020210145,SGBSEP29VI,GB,,,,,2.5%GOLDBONDS2029SR-VI,13599.99,13999.0,13366.2,13453.85,13450.01,13342.66,,13454.44,,,678,9131063.95,159,F1,1,,,,,
2025-10-13,2025-10-13,CM,NSE,STK,6518,IN0020210178,SGBNV29VII,GB,,,,,2.5%GOLDBONDS2029SR-VII,13150.0,13700.0,13150.0,13501.73,13490.0,13304.99,,13503.3,,,757,10224231.5,134,F1,1,,,,,
2025-10-13,2025-10-13,CM,NSE,STK,250,IN0020170059,SGBOCT25,GB,,,,,2.50% GOLDBONDS2025SR-III,12690.13,12690.13,12451.01,12585.0,12585.0,12627.0,,12585.0,,,21,265199.13,17,F1,1,,,,,
2025-10-13,2025-10-13,CM,NSE,STK,304,IN0020170067,SGBOCT25IV,GB,,,,,2.50% GOLDBONDS2025SR-IV,12997.48,12997.48,12500.0,12600.79,12505.56,12997.48,,12600.79,,,40,507646.0,21,F1,1,,,,,
2025-10-13,2025-10-13,CM,NSE,STK,355,IN0020170075,SGBOCT25V,GB,,,,,2.50% GOLDBONDS2025SR-V,12592.0,12592.0,12592.0,12592.0,12592.0,12889.0,,12592.0,,,1,12592.0,1,F1,1,,,,,
2025-10-13,2025-10-13,CM,NSE,STK,458,IN0020170091,SGBNOV25,GB,,,,,2.50% GOLDBONDS2025SR-VII,13300.0,13300.0,13300.0,13300.0,13300.0,12950.0,,13300.0,,,14,186200.0,6,F1,1,,,,,
2025-10-13,2025-10-13,CM,NSE,STK,623,IN0020170125,SGBDEC25,GB,,,,,2.50%GOLDBONDS 2025 SR-X,13571.8,13571.8,13571.8,13571.8,13571.8,13640.0,,13571.8,,,3,40715.4,1,F1,1,,,,,
2025-10-13,2025-10-13,CM,NSE,STK,540,IN0020170117,SGBNOV25IX,GB,,,,,2.50%GOLDBONDS 2025SR-IX,12994.9,12994.9,12975.0,12975.0,12975.0,12994.9,,12975.0,,,2,25969.9,2,F1,1,,,,,
2025-10-13,2025-10-13,CM,NSE,STK,795,IN0020170141,SGBDEC2512,GB,,,,,2.50%GOLDBONDS2025 SR-XII,13000.0,13000.0,13000.0,13000.0,13000.0,12870.0,,13000.0,,,3,39000.0,2,F1,1,,,,,
2025-10-13,2025-10-13,CM,NSE,STK,497,IN0020170109,SGBNOV258,GB,,,,,2.50%GOLDBONDS2025SR-VIII,13125.0,13149.0,13000.0,13000.0,13000.0,12900.0,,13000.0,,,7,91274.0,3,F1,1,,,,,
2025-10-13,2025-10-13,CM,NSE,STK,2891,IN0020180033,SGBMAY26,GB,,,,,2.50%GOLDBONDS2026SR-I,13400.0,14464.48,13400.0,13400.0,13400.0,13375.0,,13400.0,,,26,364707.05,10,F1,1,,,,,
2025-10-13,2025-10-13,CM,NSE,STK,5960,IN0020180249,SGBOCT26,GB,,,,,2.50%GOLDBONDS2026SR-II,13313.31,13320.0,13313.31,13316.65,13313.31,13313.32,,13316.65,,,6,79886.55,4,F1,1,,,,,
2025-10-13,2025-10-13,CM,NSE,STK,6355,IN0020180314,SGBNOV26,GB,,,,,2.50%GOLDBONDS2026SR-III,13200.0,13599.99,13000.03,13000.03,13000.03,13000.03,,13000.03,,,14,185751.31,11,F1,1,,,,,
2025-10-13,2025-10-13,CM,NSE,STK,7654,IN0020180389,SGBDEC26,GB,,,,,2.50%GOLDBONDS2026SR-IV,13500.0,14630.0,13500.0,14630.0,14630.0,13300.0,,14630.0,,,5,70060.0,5,F1,1,,,,,
2025-10-13,2025-10-13,CM,NSE,STK,945,IN0020170166,SGBJAN26,GB,,,,,2.50%GOLDBONDS2026SR-XIV,13500.0,13500.0,13500.0,13500.0,13500.0,13500.0,,13500.0,,,2,27000.0,2,F1,1,,,,,
2025-10-13,2025-10-13,CM,NSE,STK,10261,IN0020190073,SGBJUN27,GB,,,,,2.50%GOLDBONDS2027SR-I,13450.0,13450.0,13201.0,13310.2,13310.2,13450.0,,13249.0,,,28,376020.2,11,F1,1,,,,,
2025-10-13,2025-10-13,CM,NSE,STK,11154,IN0020190081,SGBJUL27,GB,,,,,2.50%GOLDBONDS2027SR-II,13450.0,13450.0,13164.54,13450.0,13450.0,13099.0,,13450.0,,,23,307779.06,8,F1,1,,,,,
2025-10-13,2025-10-13,CM,NSE,STK,12904,IN0020190107,SGBAUG27,GB,,,,,2.50%GOLDBONDS2027SR-III,13399.0,13600.0,13399.0,13440.0,13440.0,13294.5,,13439.97,,,103,1383908.01,37,F1,1,,,,,
2025-10-13,2025-10-13,CM,NSE,STK,13209,IN0020190115,SGBSEP27,GB,,,,,2.50%GOLDBONDS2027SR-IV,13200.01,13499.98,12918.75,13380.0,13380.0,13025.01,,13380.0,,,77,1015282.2,28,F1,1,,,,,
2025-10-13,2025-10-13,CM,NSE,STK,8308,IN0020180462,SGBJAN27,GB,,,,,2.50%GOLDBONDS2027SR-V,13500.0,13500.0,13500.0,13500.0,13500.0,13500.0,,13500.0,,,1,13500.0,1,F1,1,,,,,
2025-10-13,2025-10-13,CM,NSE,STK,13981,IN0020190370,SGBOCT27,GB,,,,,2.50%GOLDBONDS2027SR-V,13275.13,13544.99,13250.0,13345.0,13400.0,13209.09,,13345.0,,,71,945850.17,12,F1,1,,,,,
2025-10-13,2025-10-13,CM,NSE,STK,14252,IN0020190388,SGBOCT27VI,GB,,,,,2.50%GOLDBONDS2027SR-VI,13184.75,13431.0,13184.75,13429.41,13431.0,13251.0,,13429.41,,,166,2224924.35,13,F1,1,,,,,
2025-10-13,2025-10-13,CM,NSE,STK,15432,IN0020190461,SGBDC27VII,GB,,,,,2.50%GOLDBONDS2027SR-VII,13400.0,13799.99,13350.0,13405.0,13405.0,13400.0,,13427.5,,,129,1734155.87,36,F1,1,,,,,
2025-10-13,2025-10-13,CM,NSE,STK,18862,IN0020200062,SGBAPR28I,GB,,,,,2.50%GOLDBONDS2028SR-I,13266.0,13700.0,13266.0,13641.0,13650.0,13439.5,,13660.4,,,250,3401329.9,94,F1,1,,,,,
2025-10-13,2025-10-13,CM,NSE,STK,18972,IN0020200088,SGBMAY28,GB,,,,,2.50%GOLDBONDS2028SR-II,13215.01,13487.96,13215.01,13439.65,13448.0,13209.9,,13406.74,,,312,4183895.4,60,F1,1,,,,,
