TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,SYMBOL,SERIES,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,CLOSE,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TOTTRDQTY,TOTTRDVAL,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-04-02,2026-04-02,CM,NSE,STK,19078,IN0020200104,SGBJUN28,GB,,,,,2.5%GOLDBONDS2028SR-III,14000.0,14130.3,13920.0,14080.0,14080.0,14295.48,,14080.0,,,446,6262021.83,103,F1,1,,,,,
2026-04-02,2026-04-02,CM,NSE,STK,1342,IN0020200286,SGBN28VIII,GB,,,,,2.5%GOLDBONDS2028SR-VIII,14286.0,14286.0,13950.01,14138.0,14138.0,14285.11,,14138.0,,,126,1778378.06,48,F1,1,,,,,
2026-04-02,2026-04-02,CM,NSE,STK,3742,IN0020210053,SGBMAY29I,GB,,,,,2.5%GOLDBONDS2029SR-I,14150.0,14399.99,14010.0,14279.76,14341.0,14304.99,,14279.76,,,571,8053976.0,86,F1,1,,,,,
2026-04-02,2026-04-02,CM,NSE,STK,3743,IN0020210061,SGBJUN29II,GB,,,,,2.5%GOLDBONDS2029SR-II,14071.0,14101.0,13950.0,14052.22,14052.22,14295.0,,13965.29,,,127,1783057.2,23,F1,1,,,,,
2026-04-02,2026-04-02,CM,NSE,STK,3800,IN0020210087,SGBJU29III,GB,,,,,2.5%GOLDBONDS2029SR-III,14300.0,14300.0,13875.01,14057.98,14060.0,14300.0,,14057.98,,,363,5111206.31,56,F1,1,,,,,
2026-04-02,2026-04-02,CM,NSE,STK,5575,IN0020210145,SGBSEP29VI,GB,,,,,2.5%GOLDBONDS2029SR-VI,14355.0,14355.0,14040.0,14064.95,14099.0,14297.5,,14058.58,,,292,4114931.53,73,F1,1,,,,,
2026-04-02,2026-04-02,CM,NSE,STK,6518,IN0020210178,SGBNV29VII,GB,,,,,2.5%GOLDBONDS2029SR-VII,14275.0,14275.0,14032.02,14110.0,14100.0,14318.97,,14118.64,,,149,2103503.19,53,F1,1,,,,,
2026-04-02,2026-04-02,CM,NSE,STK,2891,IN0020180033,SGBMAY26,GB,,,,,2.50%GOLDBONDS2026SR-I,14200.0,14250.0,14075.0,14188.0,14188.0,14300.0,,14190.5,,,204,2892557.05,35,F1,1,,,,,
2026-04-02,2026-04-02,CM,NSE,STK,5960,IN0020180249,SGBOCT26,GB,,,,,2.50%GOLDBONDS2026SR-II,14101.0,14101.0,14101.0,14101.0,14101.0,14300.0,,14101.0,,,1,14101.0,1,F1,1,,,,,
2026-04-02,2026-04-02,CM,NSE,STK,6355,IN0020180314,SGBNOV26,GB,,,,,2.50%GOLDBONDS2026SR-III,14051.0,14190.0,13930.0,14065.0,14190.0,14364.9,,14065.0,,,74,1040705.07,13,F1,1,,,,,
