TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,SYMBOL,SERIES,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,CLOSE,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TOTTRDQTY,TOTTRDVAL,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-04-09,2026-04-09,CM,NSE,STK,19078,IN0020200104,SGBJUN28,GB,,,,,2.5%GOLDBONDS2028SR-III,14600.0,14600.0,14400.01,14569.33,14555.0,14727.83,,14569.33,,,36,524807.99,12,F1,1,,,,,
2026-04-09,2026-04-09,CM,NSE,STK,1342,IN0020200286,SGBN28VIII,GB,,,,,2.5%GOLDBONDS2028SR-VIII,14670.0,14680.0,14531.0,14612.0,14612.0,14820.0,,14606.0,,,93,1359435.09,28,F1,1,,,,,
2026-04-09,2026-04-09,CM,NSE,STK,3742,IN0020210053,SGBMAY29I,GB,,,,,2.5%GOLDBONDS2029SR-I,14410.01,14749.99,14376.0,14642.09,14650.0,14758.0,,14642.06,,,413,6017792.64,92,F1,1,,,,,
2026-04-09,2026-04-09,CM,NSE,STK,3743,IN0020210061,SGBJUN29II,GB,,,,,2.5%GOLDBONDS2029SR-II,14670.0,14680.0,14526.0,14669.9,14669.9,14710.0,,14669.9,,,138,2011818.52,18,F1,1,,,,,
2026-04-09,2026-04-09,CM,NSE,STK,3800,IN0020210087,SGBJU29III,GB,,,,,2.5%GOLDBONDS2029SR-III,14700.0,14700.0,14545.0,14676.16,14699.0,14692.08,,14676.16,,,54,790228.89,16,F1,1,,,,,
2026-04-09,2026-04-09,CM,NSE,STK,5575,IN0020210145,SGBSEP29VI,GB,,,,,2.5%GOLDBONDS2029SR-VI,14698.99,14698.99,14505.0,14647.17,14675.0,14700.0,,14647.66,,,129,1888889.99,19,F1,1,,,,,
2026-04-09,2026-04-09,CM,NSE,STK,6518,IN0020210178,SGBNV29VII,GB,,,,,2.5%GOLDBONDS2029SR-VII,14600.0,14600.0,14599.99,14599.99,14599.99,14705.81,,14597.26,,,22,321199.98,10,F1,1,,,,,
2026-04-09,2026-04-09,CM,NSE,STK,2891,IN0020180033,SGBMAY26,GB,,,,,2.50%GOLDBONDS2026SR-I,14700.0,14799.99,14650.0,14771.42,14780.0,14834.44,,14775.6,,,114,1683755.32,19,F1,1,,,,,
2026-04-09,2026-04-09,CM,NSE,STK,5960,IN0020180249,SGBOCT26,GB,,,,,2.50%GOLDBONDS2026SR-II,14800.0,14800.0,14800.0,14800.0,14800.0,15000.0,,14800.0,,,405,5994000.0,1,F1,1,,,,,
2026-04-09,2026-04-09,CM,NSE,STK,7654,IN0020180389,SGBDEC26,GB,,,,,2.50%GOLDBONDS2026SR-IV,14949.0,14949.0,14550.0,14550.0,14550.0,15000.0,,14550.0,,,9,132147.0,4,F1,1,,,,,
2026-04-09,2026-04-09,CM,NSE,STK,11154,IN0020190081,SGBJUL27,GB,,,,,2.50%GOLDBONDS2027SR-II,14200.0,14994.98,14200.0,14499.99,14500.0,14551.66,,14499.99,,,13,188810.15,7,F1,1,,,,,
