TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,SYMBOL,SERIES,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,CLOSE,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TOTTRDQTY,TOTTRDVAL,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2025-10-09,2025-10-09,CM,NSE,STK,19078,IN0020200104,SGBJUN28,GB,,,,,2.5%GOLDBONDS2028SR-III,13225.98,13391.0,13200.01,13384.99,13385.0,13225.98,,13386.66,,,477,6364375.9,40,F1,1,,,,,
2025-10-09,2025-10-09,CM,NSE,STK,1342,IN0020200286,SGBN28VIII,GB,,,,,2.5%GOLDBONDS2028SR-VIII,14036.2,14549.0,14036.2,14201.56,14210.0,14181.38,,14201.56,,,159,2263915.38,70,F1,1,,,,,
2025-10-09,2025-10-09,CM,NSE,STK,3742,IN0020210053,SGBMAY29I,GB,,,,,2.5%GOLDBONDS2029SR-I,13349.99,13485.0,13278.99,13440.09,13420.01,13279.21,,13439.39,,,1174,15700476.86,184,F1,1,,,,,
2025-10-09,2025-10-09,CM,NSE,STK,3743,IN0020210061,SGBJUN29II,GB,,,,,2.5%GOLDBONDS2029SR-II,13579.8,13579.8,13205.56,13383.97,13366.0,13248.59,,13387.54,,,276,3698364.89,71,F1,1,,,,,
2025-10-09,2025-10-09,CM,NSE,STK,3800,IN0020210087,SGBJU29III,GB,,,,,2.5%GOLDBONDS2029SR-III,13475.0,13650.0,13222.06,13508.83,13590.0,13250.56,,13505.52,,,255,3414255.22,60,F1,1,,,,,
2025-10-09,2025-10-09,CM,NSE,STK,5575,IN0020210145,SGBSEP29VI,GB,,,,,2.5%GOLDBONDS2029SR-VI,13601.01,13790.0,13400.0,13572.33,13575.0,13334.32,,13556.28,,,303,4097359.15,112,F1,1,,,,,
2025-10-09,2025-10-09,CM,NSE,STK,6518,IN0020210178,SGBNV29VII,GB,,,,,2.5%GOLDBONDS2029SR-VII,13327.3,13690.0,13327.3,13532.28,13540.0,13327.3,,13539.28,,,506,6829421.41,117,F1,1,,,,,
2025-10-09,2025-10-09,CM,NSE,STK,250,IN0020170059,SGBOCT25,GB,,,,,2.50% GOLDBONDS2025SR-III,12500.0,12600.0,12500.0,12600.0,12600.0,12407.35,,12600.0,,,48,604148.0,22,F1,1,,,,,
2025-10-09,2025-10-09,CM,NSE,STK,304,IN0020170067,SGBOCT25IV,GB,,,,,2.50% GOLDBONDS2025SR-IV,12600.0,12723.3,12600.0,12723.3,12723.3,12588.0,,12723.3,,,21,266306.4,10,F1,1,,,,,
2025-10-09,2025-10-09,CM,NSE,STK,355,IN0020170075,SGBOCT25V,GB,,,,,2.50% GOLDBONDS2025SR-V,12889.0,12889.0,12889.0,12889.0,12889.0,12889.89,,12889.0,,,1,12889.0,1,F1,1,,,,,
2025-10-09,2025-10-09,CM,NSE,STK,458,IN0020170091,SGBNOV25,GB,,,,,2.50% GOLDBONDS2025SR-VII,12800.0,13300.0,12799.49,13300.0,13300.0,12350.0,,13300.0,,,32,415089.8,5,F1,1,,,,,
2025-10-09,2025-10-09,CM,NSE,STK,623,IN0020170125,SGBDEC25,GB,,,,,2.50%GOLDBONDS 2025 SR-X,13640.0,13640.0,13640.0,13640.0,13640.0,12400.0,,13640.0,,,5,68200.0,3,F1,1,,,,,
2025-10-09,2025-10-09,CM,NSE,STK,729,IN0020170133,SGBDEC25XI,GB,,,,,2.50%GOLDBONDS 2025 SR-XI,13500.0,13500.0,13500.0,13500.0,13500.0,12800.0,,13500.0,,,2,27000.0,2,F1,1,,,,,
2025-10-09,2025-10-09,CM,NSE,STK,540,IN0020170117,SGBNOV25IX,GB,,,,,2.50%GOLDBONDS 2025SR-IX,13199.99,13199.99,12999.99,13000.0,13000.0,13000.0,,13000.0,,,9,117999.94,7,F1,1,,,,,
2025-10-09,2025-10-09,CM,NSE,STK,497,IN0020170109,SGBNOV258,GB,,,,,2.50%GOLDBONDS2025SR-VIII,12900.0,12900.0,12900.0,12900.0,12900.0,12800.0,,12900.0,,,4,51600.0,4,F1,1,,,,,
2025-10-09,2025-10-09,CM,NSE,STK,862,IN0020170158,SGBDEC2513,GB,,,,,2.50%GOLDBONDS2025SR-XIII,13000.0,13000.0,13000.0,13000.0,13000.0,12780.0,,13183.25,,,1,13000.0,1,F1,1,,,,,
2025-10-09,2025-10-09,CM,NSE,STK,2891,IN0020180033,SGBMAY26,GB,,,,,2.50%GOLDBONDS2026SR-I,13990.0,14499.0,13250.0,13316.28,13316.28,13579.5,,13316.28,,,54,755097.31,16,F1,1,,,,,
2025-10-09,2025-10-09,CM,NSE,STK,5960,IN0020180249,SGBOCT26,GB,,,,,2.50%GOLDBONDS2026SR-II,13500.0,13500.0,13500.0,13500.0,13500.0,13324.98,,13500.0,,,2,27000.0,1,F1,1,,,,,
2025-10-09,2025-10-09,CM,NSE,STK,6355,IN0020180314,SGBNOV26,GB,,,,,2.50%GOLDBONDS2026SR-III,13200.0,13840.0,13119.09,13270.0,13270.0,13147.31,,13270.0,,,19,255949.54,13,F1,1,,,,,
2025-10-09,2025-10-09,CM,NSE,STK,945,IN0020170166,SGBJAN26,GB,,,,,2.50%GOLDBONDS2026SR-XIV,13500.0,13500.0,13500.0,13500.0,13500.0,13200.0,,13500.0,,,2,27000.0,2,F1,1,,,,,
2025-10-09,2025-10-09,CM,NSE,STK,10261,IN0020190073,SGBJUN27,GB,,,,,2.50%GOLDBONDS2027SR-I,13400.0,13450.0,13300.0,13450.0,13450.0,13166.21,,13450.0,,,109,1461177.76,19,F1,1,,,,,
