TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,SYMBOL,SERIES,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,CLOSE,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TOTTRDQTY,TOTTRDVAL,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-05-29,2026-05-29,CM,NSE,STK,19078,IN0020200104,SGBJUN28,GB,,,,,2.5%GOLDBONDS2028SR-III,15500.01,15621.72,15500.01,15570.0,15570.0,15526.0,,15570.0,,,476,7417728.91,69,F1,1,,,,,
2026-05-29,2026-05-29,CM,NSE,STK,1342,IN0020200286,SGBN28VIII,GB,,,,,2.5%GOLDBONDS2028SR-VIII,15405.01,15440.13,15321.01,15381.5,15381.0,15440.13,,15381.5,,,148,2277695.65,37,F1,1,,,,,
2026-05-29,2026-05-29,CM,NSE,STK,3742,IN0020210053,SGBMAY29I,GB,,,,,2.5%GOLDBONDS2029SR-I,15255.0,15450.0,15215.0,15397.24,15370.01,15403.96,,15397.24,,,1625,25013395.93,195,F1,1,,,,,
2026-05-29,2026-05-29,CM,NSE,STK,3743,IN0020210061,SGBJUN29II,GB,,,,,2.5%GOLDBONDS2029SR-II,15464.0,15480.01,15351.01,15428.0,15380.0,15464.0,,15428.0,,,145,2237741.63,34,F1,1,,,,,
2026-05-29,2026-05-29,CM,NSE,STK,3800,IN0020210087,SGBJU29III,GB,,,,,2.5%GOLDBONDS2029SR-III,15549.0,15549.0,15454.0,15454.0,15454.0,15560.0,,15454.0,,,30,465455.5,7,F1,1,,,,,
2026-05-29,2026-05-29,CM,NSE,STK,5575,IN0020210145,SGBSEP29VI,GB,,,,,2.5%GOLDBONDS2029SR-VI,15302.0,15500.0,15302.0,15444.33,15450.0,15420.02,,15438.5,,,199,3074169.4,54,F1,1,,,,,
2026-05-29,2026-05-29,CM,NSE,STK,6518,IN0020210178,SGBNV29VII,GB,,,,,2.5%GOLDBONDS2029SR-VII,15385.01,15450.0,15379.2,15397.07,15400.0,15379.2,,15396.86,,,190,2925971.8,45,F1,1,,,,,
2026-05-29,2026-05-29,CM,NSE,STK,6355,IN0020180314,SGBNOV26,GB,,,,,2.50%GOLDBONDS2026SR-III,15403.79,15413.02,15403.79,15413.01,15413.0,15403.79,,15413.01,,,12,184891.57,8,F1,1,,,,,
2026-05-29,2026-05-29,CM,NSE,STK,7654,IN0020180389,SGBDEC26,GB,,,,,2.50%GOLDBONDS2026SR-IV,15510.0,15539.0,15470.0,15539.0,15539.0,15500.5,,16438.0,,,17,263511.0,6,F1,1,,,,,
2026-05-29,2026-05-29,CM,NSE,STK,10261,IN0020190073,SGBJUN27,GB,,,,,2.50%GOLDBONDS2027SR-I,15500.0,15500.01,15500.0,15500.01,15500.01,15500.0,,15500.01,,,32,496000.31,13,F1,1,,,,,
2026-05-29,2026-05-29,CM,NSE,STK,12904,IN0020190107,SGBAUG27,GB,,,,,2.50%GOLDBONDS2027SR-III,15372.0,15525.0,15371.0,15371.0,15371.0,15413.5,,15351.17,,,143,2207632.04,38,F1,1,,,,,
2026-05-29,2026-05-29,CM,NSE,STK,13209,IN0020190115,SGBSEP27,GB,,,,,2.50%GOLDBONDS2027SR-IV,15420.0,15420.0,15420.0,15420.0,15420.0,15405.09,,15420.0,,,7,107940.0,1,F1,1,,,,,
2026-05-29,2026-05-29,CM,NSE,STK,8308,IN0020180462,SGBJAN27,GB,,,,,2.50%GOLDBONDS2027SR-V,15578.0,15578.0,15578.0,15578.0,15578.0,15460.0,,15578.0,,,3,46734.0,1,F1,1,,,,,
2026-05-29,2026-05-29,CM,NSE,STK,13981,IN0020190370,SGBOCT27,GB,,,,,2.50%GOLDBONDS2027SR-V,15400.0,15400.0,15400.0,15400.0,15400.0,15400.0,,15400.0,,,9,138600.0,4,F1,1,,,,,
2026-05-29,2026-05-29,CM,NSE,STK,8766,IN0020180561,SGBFEB27,GB,,,,,2.50%GOLDBONDS2027SR-VI,15350.0,15448.99,15201.0,15387.52,15382.0,15468.0,,15387.52,,,95,1455698.39,25,F1,1,,,,,
2026-05-29,2026-05-29,CM,NSE,STK,14252,IN0020190388,SGBOCT27VI,GB,,,,,2.50%GOLDBONDS2027SR-VI,15305.01,15559.36,15305.01,15449.0,15449.0,15406.45,,15449.0,,,33,508483.19,10,F1,1,,,,,
2026-05-29,2026-05-29,CM,NSE,STK,15432,IN0020190461,SGBDC27VII,GB,,,,,2.50%GOLDBONDS2027SR-VII,15514.76,15514.76,15500.01,15510.0,15510.0,15514.76,,15510.0,,,7,108583.81,3,F1,1,,,,,
