TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-07-07,2026-07-07,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,7114.65,7114.65,6870.0,6977.75,6973.4,7070.1,,6978.0,,,9404,65317358.0,2011,F1,1,,,,,
2026-07-07,2026-07-07,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,1408.9,1416.6,1327.1,1382.55,1380.0,1406.7,,1383.6,,,221979,306955515.0,6837,F1,1,,,,,
2026-07-07,2026-07-07,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,859.1,859.1,840.75,842.2,842.2,850.9,,842.6,,,20257,17123818.0,1051,F1,1,,,,,
2026-07-07,2026-07-07,CM,BSE,STK,500009,INE432A01017,AMBALALSA,B,,,,,AMBALAL SARABHAI ENTERPRISES L,32.13,32.5,31.48,32.03,32.0,32.27,,31.99,,,30508,979033.0,460,F1,1,,,,,
2026-07-07,2026-07-07,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,51.5,51.75,47.1,47.69,47.69,50.5,,47.69,,,350204,17096068.0,1989,F1,1,,,,,
2026-07-07,2026-07-07,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,4.14,4.14,3.91,3.94,3.94,3.96,,3.94,,,5632,22247.0,35,F1,1,,,,,
2026-07-07,2026-07-07,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,7.6,7.62,7.24,7.6,7.61,7.48,,7.6,,,2727,20512.0,27,F1,1,,,,,
2026-07-07,2026-07-07,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,128.1,128.1,125.7,125.9,125.9,127.5,,125.86,,,39670,5017113.0,475,F1,1,,,,,
2026-07-07,2026-07-07,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,B,,,,,ASIAN HOTELS (NORTH) LIMITED,408.9,408.9,324.5,339.35,340.0,352.35,,338.9,,,13552,5052585.0,647,F1,1,,,,,
2026-07-07,2026-07-07,CM,BSE,STK,500027,INE100A01010,ATUL,A,,,,,ATUL LTD.,6456.05,6464.5,6403.85,6435.2,6435.0,6456.05,,6432.5,,,1209,7779392.0,402,F1,1,,,,,
