TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-06-19,2026-06-19,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,7285.0,7301.0,7179.5,7251.0,7179.5,7227.0,,7248.0,,,10698,77446481.0,1681,F1,1,,,,,
2026-06-19,2026-06-19,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,997.0,1014.05,994.25,1008.4,1006.95,1005.8,,1007.8,,,40393,40643793.0,1481,F1,1,,,,,
2026-06-19,2026-06-19,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,851.45,855.0,839.2,844.35,844.35,851.45,,844.65,,,29930,25277350.0,1785,F1,1,,,,,
2026-06-19,2026-06-19,CM,BSE,STK,500009,INE432A01017,AMBALALSA,B,,,,,AMBALAL SARABHAI ENTERPRISES L,32.04,32.58,31.61,31.8,31.65,32.03,,31.93,,,56473,1805011.0,371,F1,1,,,,,
2026-06-19,2026-06-19,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,45.47,47.48,45.47,45.6,45.6,45.47,,45.6,,,137235,6350796.0,835,F1,1,,,,,
2026-06-19,2026-06-19,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,4.12,4.23,3.95,4.16,4.15,4.03,,4.16,,,16279,66856.0,90,F1,1,,,,,
2026-06-19,2026-06-19,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,7.86,8.4,7.43,7.84,7.84,7.75,,7.84,,,2430,19007.0,33,F1,1,,,,,
2026-06-19,2026-06-19,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,132.0,135.7,131.95,134.9,134.9,133.3,,135.0,,,46137,6191039.0,560,F1,1,,,,,
2026-06-19,2026-06-19,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,B,,,,,ASIAN HOTELS (NORTH) LIMITED,298.9,298.9,298.9,298.9,298.9,297.45,,298.6,,,65,19428.0,65,F1,1,,,,,
2026-06-19,2026-06-19,CM,BSE,STK,500027,INE100A01010,ATUL,A,,,,,ATUL LTD.,6503.5,6522.0,6402.1,6490.1,6480.0,6501.55,,6482.0,,,1015,6542879.0,277,F1,1,,,,,
2026-06-19,2026-06-19,CM,BSE,STK,500028,INE447A01015,ATVPR,X,,,,,ATV PROJECTS INDIA LTD.,28.2,29.0,28.0,28.31,28.6,28.38,,28.31,,,7814,222038.0,100,F1,1,,,,,
2026-06-19,2026-06-19,CM,BSE,STK,500031,INE193E01025,BAJAJELEC,A,,,,,BAJAJ ELECTRICALS LTD.,329.6,329.6,324.0,326.05,326.65,328.95,,325.7,,,8557,2789119.0,448,F1,1,,,,,
2026-06-19,2026-06-19,CM,BSE,STK,500032,INE306A01021,BAJAJHIND,A,,,,,BAJAJ HINDUSTHAN SUGAR LIMITED,19.55,19.55,19.12,19.19,19.25,19.4,,19.19,,,244140,4706351.0,833,F1,1,,,,,
2026-06-19,2026-06-19,CM,BSE,STK,500033,INE451A01017,FORCEMOT,A,,,,,FORCE MOTORS LTD.,18650.0,18839.95,18368.6,18674.0,18674.0,18668.55,,18640.0,,,9460,175918726.0,2945,F1,1,,,,,
2026-06-19,2026-06-19,CM,BSE,STK,500034,INE296A01032,BAJFINANCE,A,,,,,BAJAJ FINANCE LIMITED,951.65,971.1,951.65,961.3,961.3,959.1,,961.8,,,387476,373095165.0,11958,F1,1,,,,,
2026-06-19,2026-06-19,CM,BSE,STK,500038,INE119A01028,BALRAMCHIN,A,,,,,BALRAMPUR CHINI MILLS LTD.,556.95,556.95,528.0,531.7,531.7,554.15,,531.6,,,28320,15278617.0,1424,F1,1,,,,,
