TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-01-30,2026-01-30,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,5420.0,5608.35,5410.0,5576.9,5576.9,5475.9,,5578.45,,,39707,219449966.0,5959,F1,1,,,,,
2026-01-30,2026-01-30,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,692.95,748.0,688.5,730.0,720.0,697.85,,730.4,,,293227,214237370.0,4787,F1,1,,,,,
2026-01-30,2026-01-30,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,830.0,846.5,820.1,838.4,839.0,830.0,,839.2,,,35993,30140728.0,1526,F1,1,,,,,
2026-01-30,2026-01-30,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,27.0,27.8,26.32,27.58,27.56,27.03,,27.58,,,39299,1076657.0,191,F1,1,,,,,
2026-01-30,2026-01-30,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,43.31,46.0,43.1,45.1,45.1,44.16,,45.1,,,54501,2443494.0,429,F1,1,,,,,
2026-01-30,2026-01-30,CM,BSE,STK,500013,INE436A01026,ANSALAPI,Z,,,,,ANSAL PROPERTIES & INFRASTRUCT,3.04,3.04,2.94,2.94,2.94,3.0,,2.92,,,6591,19585.0,11,F1,1,,,,,
2026-01-30,2026-01-30,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,4.61,4.9,4.61,4.81,4.79,4.95,,4.81,,,5699,27442.0,45,F1,1,,,,,
2026-01-30,2026-01-30,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,7.6,7.6,6.42,7.05,7.14,7.44,,7.05,,,36048,252817.0,99,F1,1,,,,,
2026-01-30,2026-01-30,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,113.05,116.5,113.0,115.3,114.95,114.05,,115.4,,,599793,69259204.0,824,F1,1,,,,,
2026-01-30,2026-01-30,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,B,,,,,ASIAN HOTELS (NORTH) LIMITED,300.0,310.0,300.0,303.7,303.7,300.3,,303.7,,,2752,841646.0,133,F1,1,,,,,
2026-01-30,2026-01-30,CM,BSE,STK,500027,INE100A01010,ATUL,A,,,,,ATUL LTD.,6131.5,6306.5,6108.0,6214.6,6249.0,6170.05,,6212.55,,,603,3752435.0,281,F1,1,,,,,
2026-01-30,2026-01-30,CM,BSE,STK,500028,INE447A01015,ATVPR,X,,,,,ATV PROJECTS INDIA LTD.,34.5,36.5,33.52,36.01,36.2,35.16,,36.01,,,19828,696920.0,154,F1,1,,,,,
2026-01-30,2026-01-30,CM,BSE,STK,500031,INE193E01025,BAJAJELEC,A,,,,,BAJAJ ELECTRICALS LTD.,387.75,429.9,384.4,413.65,415.0,387.75,,414.5,,,60979,25421284.0,2293,F1,1,,,,,
2026-01-30,2026-01-30,CM,BSE,STK,500032,INE306A01021,BAJAJHIND,A,,,,,BAJAJ HINDUSTHAN SUGAR LIMITED,16.0,16.68,15.82,16.43,16.43,16.19,,16.41,,,272761,4454739.0,735,F1,1,,,,,
2026-01-30,2026-01-30,CM,BSE,STK,500033,INE451A01017,FORCEMOT,A,,,,,FORCE MOTORS LTD.,18305.05,19414.2,18156.7,19205.15,19205.15,18446.65,,19196.2,,,8367,159040273.0,2808,F1,1,,,,,
2026-01-30,2026-01-30,CM,BSE,STK,500034,INE296A01032,BAJFINANCE,A,,,,,BAJAJ FINANCE LIMITED,925.15,938.0,925.15,930.55,930.55,935.05,,929.85,,,205245,191303293.0,6105,F1,1,,,,,
2026-01-30,2026-01-30,CM,BSE,STK,500038,INE119A01028,BALRAMCHIN,A,,,,,BALRAMPUR CHINI MILLS LTD.,406.75,422.1,405.1,420.75,418.5,409.35,,420.35,,,12373,5168221.0,472,F1,1,,,,,
2026-01-30,2026-01-30,CM,BSE,STK,500039,INE213C01025,BANCOINDIA,A,,,,,BANCO PRODUCTS (INDIA) LTD.,558.0,616.85,556.8,596.3,589.6,568.4,,593.65,,,45451,26895990.0,1906,F1,1,,,,,
2026-01-30,2026-01-30,CM,BSE,STK,500040,INE055A01016,ABREL,A,,,,,ADITYA BIRLA REAL ESTATE LIMIT,1273.5,1284.3,1232.6,1262.55,1266.0,1284.45,,1266.35,,,9973,12509658.0,1085,F1,1,,,,,
2026-01-30,2026-01-30,CM,BSE,STK,500041,INE459A01010,BANARISUG,B,,,,,BANNARI AMMAN SUGARS LTD.,3846.9,3846.9,3600.0,3600.0,3600.0,3587.0,,3596.8,,,24,91493.0,5,F1,1,,,,,
2026-01-30,2026-01-30,CM,BSE,STK,500042,INE373A01013,BASF,A,,,,,BASF INDIA LTD.,3612.75,3661.35,3578.2,3642.45,3656.95,3617.5,,3646.3,,,1624,5913661.0,227,F1,1,,,,,
2026-01-30,2026-01-30,CM,BSE,STK,500043,INE176A01028,BATAINDIA,A,,,,,BATA INDIA LTD.,854.7,873.2,848.45,859.85,861.6,856.7,,860.1,,,11389,9813593.0,962,F1,1,,,,,
2026-01-30,2026-01-30,CM,BSE,STK,500048,INE258A01024,BEML,A,,,,,BEML LTD.,1765.85,1837.5,1741.85,1794.95,1792.0,1779.8,,1794.9,,,32503,58417552.0,2391,F1,1,,,,,
2026-01-30,2026-01-30,CM,BSE,STK,500049,INE263A01024,BEL,A,,,,,BHARAT ELECTRONICS LTD.,446.05,452.0,439.4,449.0,449.0,444.5,,449.0,,,1829057,817868163.0,31330,F1,1,,,,,
2026-01-30,2026-01-30,CM,BSE,STK,500052,INE922A01025,BEPL,B,,,,,BHANSALI ENGINEERING POLYMERS,81.2,82.98,80.55,82.69,82.44,81.24,,82.56,,,6623,543725.0,280,F1,1,,,,,
2026-01-30,2026-01-30,CM,BSE,STK,500058,INE819C01011,BIHSPONG,X,,,,,BIHAR SPONGE IRON LTD.,10.54,11.35,10.5,11.2,11.16,10.94,,11.2,,,13493,146719.0,112,F1,1,,,,,
2026-01-30,2026-01-30,CM,BSE,STK,500059,INE071A01013,BILVYAPAR,T,,,,,BIL VYAPAR LIMITED,6.9,7.23,6.9,7.23,7.22,7.14,,7.01,,,2250,15607.0,8,F1,1,,,,,
2026-01-30,2026-01-30,CM,BSE,STK,500060,INE800A01015,BIRLACABLE,B,,,,,Birla Cable Limited,135.85,137.7,129.8,135.85,133.35,137.15,,135.5,,,9283,1239583.0,333,F1,1,,,,,
2026-01-30,2026-01-30,CM,BSE,STK,500067,INE472A01039,BLUESTARCO,A,,,,,BLUE STAR LTD.,1694.9,1823.6,1694.9,1817.15,1823.6,1731.25,,1816.9,,,38697,68807297.0,5199,F1,1,,,,,
2026-01-30,2026-01-30,CM,BSE,STK,500068,INE131C01011,DISAQ,B,,,,,DISA INDIA LTD.,11568.0,11900.0,11400.0,11855.05,11900.0,11425.0,,11855.05,,,366,4250628.0,232,F1,1,,,,,
2026-01-30,2026-01-30,CM,BSE,STK,500069,INE418C01012,QUESTCAP,X,,,,,QUEST CAPITAL MARKETS LIMITED,257.0,267.8,257.0,263.45,262.15,267.65,,263.45,,,614,161622.0,20,F1,1,,,,,
2026-01-30,2026-01-30,CM,BSE,STK,500074,INE110A01019,BPL,B,,,,,BPL LTD.,60.53,60.53,57.5,58.02,58.02,59.17,,58.14,,,4983,292202.0,157,F1,1,,,,,
2026-01-30,2026-01-30,CM,BSE,STK,500078,INE959C01023,OAL,B,,,,,ORIENTAL AROMATICS LIMITED,281.95,288.0,278.8,286.65,286.65,283.75,,287.4,,,257,73146.0,48,F1,1,,,,,
2026-01-30,2026-01-30,CM,BSE,STK,500083,INE281A01026,CENTEXT,B,,,,,CENTURY EXTRUSIONS LTD.,22.25,22.66,21.76,22.38,22.66,22.61,,22.36,,,4471,99411.0,86,F1,1,,,,,
2026-01-30,2026-01-30,CM,BSE,STK,500084,INE486A01021,CESC,A,,,,,CESC LTD.,145.55,150.75,143.7,150.25,149.8,146.0,,150.15,,,167783,24823257.0,2933,F1,1,,,,,
2026-01-30,2026-01-30,CM,BSE,STK,500085,INE085A01013,CHAMBLFERT,A,,,,,CHAMBAL FERTILISERS & CHEMICAL,433.7,444.0,428.0,441.3,444.0,435.1,,441.3,,,47672,20843012.0,1392,F1,1,,,,,
2026-01-30,2026-01-30,CM,BSE,STK,500086,INE302A01020,EXIDEIND,A,,,,,EXIDE INDUSTRIES LTD.,319.7,325.6,315.45,321.5,321.5,320.65,,321.6,,,191501,61541645.0,5157,F1,1,,,,,
2026-01-30,2026-01-30,CM,BSE,STK,500087,INE059A01026,CIPLA,A,,,,,CIPLA LTD.,1320.1,1329.15,1315.15,1323.95,1323.95,1320.35,,1324.0,,,15681,20746505.0,1044,F1,1,,,,,
2026-01-30,2026-01-30,CM,BSE,STK,500089,INE303A01010,DICIND,B,,,,,DIC INDIA LTD.,551.85,571.0,537.9,558.8,548.0,551.85,,558.05,,,1910,1074011.0,170,F1,1,,,,,
2026-01-30,2026-01-30,CM,BSE,STK,500092,INE007A01025,CRISIL,A,,,,,CRISIL LTD.,4516.6,4681.25,4469.8,4669.7,4665.3,4516.5,,4664.35,,,1466,6744695.0,379,F1,1,,,,,
2026-01-30,2026-01-30,CM,BSE,STK,500093,INE067A01029,CGPOWER,A,,,,,CG Power and Industrial Soluti,590.85,590.85,576.35,583.75,583.75,590.05,,584.05,,,124810,72692000.0,3523,F1,1,,,,,
2026-01-30,2026-01-30,CM,BSE,STK,500096,INE016A01026,DABUR,A,,,,,DABUR INDIA LTD.,511.0,519.75,501.25,506.85,505.7,508.6,,506.6,,,103568,52995120.0,3648,F1,1,,,,,
