TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-04-09,2026-04-09,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,6571.05,6640.0,6489.0,6613.5,6590.5,6564.65,,6614.0,,,22889,150338130.0,4962,F1,1,,,,,
2026-04-09,2026-04-09,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,602.65,624.9,602.65,606.3,607.0,610.8,,605.6,,,33314,20360495.0,1833,F1,1,,,,,
2026-04-09,2026-04-09,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,751.95,766.0,738.95,740.15,741.9,751.45,,740.15,,,60064,44918717.0,2921,F1,1,,,,,
2026-04-09,2026-04-09,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,29.14,29.7,28.75,28.76,28.8,28.92,,28.76,,,86999,2538621.0,264,F1,1,,,,,
2026-04-09,2026-04-09,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,37.02,38.76,37.0,38.01,38.0,37.71,,38.01,,,42691,1621212.0,311,F1,1,,,,,
2026-04-09,2026-04-09,CM,BSE,STK,500013,INE436A01026,ANSALAPI,Z,,,,,ANSAL PROPERTIES & INFRASTRUCT,3.27,3.27,3.15,3.18,3.18,3.21,,3.14,,,46149,148111.0,27,F1,1,,,,,
2026-04-09,2026-04-09,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,3.86,4.45,3.86,4.06,4.18,4.04,,4.06,,,13695,56374.0,71,F1,1,,,,,
2026-04-09,2026-04-09,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,7.85,7.97,7.4,7.77,7.78,7.71,,7.77,,,1685,13080.0,24,F1,1,,,,,
2026-04-09,2026-04-09,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,107.1,109.1,105.17,106.59,106.59,107.13,,106.64,,,45378,4874699.0,775,F1,1,,,,,
2026-04-09,2026-04-09,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,B,,,,,ASIAN HOTELS (NORTH) LIMITED,297.0,297.0,295.3,295.3,295.3,301.0,,296.0,,,22,6531.0,14,F1,1,,,,,
