TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2025-09-19,2025-09-19,CM,BSE,STK,100477,INE208A01029,ASHOKLEY#,A,,,,,ASHOK LEYLAND LTD.,139.55,139.55,139.55,140.9,139.55,138.65,,,,,2,279.0,2,F1,1,,,,,
2025-09-19,2025-09-19,CM,BSE,STK,132461,INE160A01022,PNB#,A,,,,,Punjab National Bank,114.0,114.0,114.0,113.3,114.0,111.75,,,,,1,114.0,1,F1,1,,,,,
2025-09-19,2025-09-19,CM,BSE,STK,132822,INE669E01016,IDEA#,A,,,,,VODAFONE IDEA  LIMITED,8.3,8.5,8.3,8.41,8.5,7.85,,,,,10,84.0,3,F1,1,,,,,
2025-09-19,2025-09-19,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,5443.0,5462.1,5419.85,5437.65,5437.65,5438.25,,5436.9,,,7517,40893342.0,1859,F1,1,,,,,
2025-09-19,2025-09-19,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,784.85,796.65,778.45,791.1,791.1,786.05,,791.55,,,26068,20533424.0,1647,F1,1,,,,,
2025-09-19,2025-09-19,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,1032.05,1039.45,1015.0,1019.2,1015.0,1030.65,,1019.55,,,21928,22561606.0,1737,F1,1,,,,,
2025-09-19,2025-09-19,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,30.81,31.06,30.55,30.69,30.69,30.93,,30.69,,,75915,2332620.0,281,F1,1,,,,,
2025-09-19,2025-09-19,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,60.5,60.5,58.3,58.86,58.86,60.16,,58.86,,,117169,6895419.0,862,F1,1,,,,,
2025-09-19,2025-09-19,CM,BSE,STK,500013,INE436A01026,ANSALAPI,Z,,,,,ANSAL PROPERTIES & INFRASTRUCT,4.93,4.93,4.83,4.87,4.87,4.92,,4.85,,,18559,90142.0,19,F1,1,,,,,
2025-09-19,2025-09-19,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,5.45,5.57,5.3,5.47,5.47,5.47,,5.47,,,17002,91288.0,93,F1,1,,,,,
2025-09-19,2025-09-19,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,8.35,8.35,7.83,8.03,8.2,8.19,,8.03,,,3035,24397.0,39,F1,1,,,,,
2025-09-19,2025-09-19,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,185.95,188.9,184.3,184.75,184.75,184.75,,184.82,,,105899,19775405.0,1428,F1,1,,,,,
2025-09-19,2025-09-19,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,B,,,,,ASIAN HOTELS (NORTH) LIMITED,322.45,328.15,320.6,323.9,323.9,328.9,,324.85,,,350,113616.0,18,F1,1,,,,,
2025-09-19,2025-09-19,CM,BSE,STK,500027,INE100A01010,ATUL,A,,,,,ATUL LTD.,6532.5,6532.5,6300.0,6345.5,6345.5,6548.8,,6341.0,,,2038,13105940.0,624,F1,1,,,,,
2025-09-19,2025-09-19,CM,BSE,STK,500028,INE447A01015,ATVPR,X,,,,,ATV PROJECTS INDIA LTD.,36.1,36.73,35.39,35.96,35.94,36.1,,35.96,,,21764,785684.0,176,F1,1,,,,,
2025-09-19,2025-09-19,CM,BSE,STK,500031,INE193E01025,BAJAJELEC,A,,,,,BAJAJ ELECTRICALS LTD.,599.95,599.95,586.65,590.2,599.0,597.8,,589.7,,,13914,8216929.0,1198,F1,1,,,,,
