TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-08-06,2026-08-06,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,7720.0,7786.75,7675.0,7722.0,7722.0,7714.0,,7734.95,,,11751,90981156.0,2587,F1,1,,,,,
2026-08-06,2026-08-06,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,1394.95,1498.0,1340.95,1398.2,1398.2,1395.1,,1399.97,,,152051,215424118.0,6684,F1,1,,,,,
2026-08-06,2026-08-06,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,939.15,944.0,920.0,926.25,926.25,939.15,,927.33,,,77205,72194134.0,3974,F1,1,,,,,
2026-08-06,2026-08-06,CM,BSE,STK,500009,INE432A01017,AMBALALSA,B,,,,,AMBALAL SARABHAI ENTERPRISES L,44.0,44.55,41.79,43.93,43.5,43.1,,43.75,,,81127,3546398.0,469,F1,1,,,,,
2026-08-06,2026-08-06,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,46.69,46.7,45.5,46.09,46.09,46.75,,46.09,,,102692,4722383.0,768,F1,1,,,,,
2026-08-06,2026-08-06,CM,BSE,STK,500013,INE436A01026,ANSALAPI,Z,,,,,ANSAL PROPERTIES & INFRASTRUCT,3.65,3.66,3.52,3.53,3.6,3.59,,3.56,,,34617,126262.0,29,F1,1,,,,,
2026-08-06,2026-08-06,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,3.66,3.91,3.62,3.68,3.73,3.66,,3.68,,,4821,17852.0,54,F1,1,,,,,
2026-08-06,2026-08-06,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,7.57,7.57,7.22,7.37,7.49,7.54,,7.37,,,14413,106285.0,45,F1,1,,,,,
2026-08-06,2026-08-06,CM,BSE,STK,500020,INE032A01023,BOMDYEING,B,,,,,BOMBAY DYEING & MFG.CO.LTD.,119.55,125.25,119.55,120.4,120.4,120.1,,120.47,,,68481,8360467.0,947,F1,1,,,,,
2026-08-06,2026-08-06,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,B,,,,,ASIAN HOTELS (NORTH) LIMITED,306.55,317.0,306.55,316.5,316.0,306.95,,316.01,,,18789,5840599.0,61,F1,1,,,,,
