TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-03-02,2026-03-02,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,5470.8,6072.45,5470.8,5985.65,5980.5,6074.3,,5983.1,,,23967,143183704.0,4960,F1,1,,,,,
2026-03-02,2026-03-02,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,643.25,684.7,643.25,677.75,679.2,688.85,,677.85,,,27639,18697001.0,1649,F1,1,,,,,
2026-03-02,2026-03-02,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,781.1,833.35,781.1,826.15,826.15,846.55,,824.65,,,101746,83581786.0,8029,F1,1,,,,,
2026-03-02,2026-03-02,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,25.01,26.0,25.0,25.28,25.28,26.24,,25.28,,,93777,2378833.0,374,F1,1,,,,,
2026-03-02,2026-03-02,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,39.05,39.9,38.07,39.28,39.88,40.36,,39.28,,,47979,1876319.0,434,F1,1,,,,,
2026-03-02,2026-03-02,CM,BSE,STK,500013,INE436A01026,ANSALAPI,Z,,,,,ANSAL PROPERTIES & INFRASTRUCT,3.92,3.92,3.92,3.92,3.92,3.85,,4.07,,,78,305.0,2,F1,1,,,,,
2026-03-02,2026-03-02,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,4.14,4.5,4.14,4.45,4.46,4.48,,4.45,,,12552,54094.0,65,F1,1,,,,,
2026-03-02,2026-03-02,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,7.9,7.9,7.67,7.84,7.88,7.67,,7.84,,,6243,48395.0,57,F1,1,,,,,
2026-03-02,2026-03-02,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,108.45,115.85,108.3,113.55,113.6,113.3,,113.45,,,69678,7856067.0,911,F1,1,,,,,
2026-03-02,2026-03-02,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,B,,,,,ASIAN HOTELS (NORTH) LIMITED,295.55,297.8,275.0,279.15,279.25,294.1,,278.55,,,3514,1004492.0,161,F1,1,,,,,
