TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-04-08,2026-04-08,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,6398.95,6580.5,6368.85,6564.65,6570.0,6269.4,,6565.0,,,28277,183834675.0,5900,F1,1,,,,,
2026-04-08,2026-04-08,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,615.0,623.0,603.0,610.8,610.8,587.65,,610.25,,,51520,31486297.0,2271,F1,1,,,,,
2026-04-08,2026-04-08,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,760.1,766.45,743.25,751.45,751.45,724.3,,751.45,,,116862,87541889.0,6156,F1,1,,,,,
2026-04-08,2026-04-08,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,27.9,29.4,27.64,28.92,28.92,27.53,,28.92,,,130416,3740015.0,414,F1,1,,,,,
2026-04-08,2026-04-08,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,35.24,39.0,35.24,37.71,37.99,34.55,,37.71,,,131254,4963884.0,748,F1,1,,,,,
2026-04-08,2026-04-08,CM,BSE,STK,500013,INE436A01026,ANSALAPI,Z,,,,,ANSAL PROPERTIES & INFRASTRUCT,3.21,3.21,3.21,3.21,3.21,3.15,,3.19,,,21,67.0,3,F1,1,,,,,
2026-04-08,2026-04-08,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,4.48,4.48,3.53,4.04,4.1,4.04,,4.04,,,38619,152486.0,84,F1,1,,,,,
2026-04-08,2026-04-08,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,7.79,7.98,7.27,7.71,7.7,7.74,,7.71,,,7791,59783.0,63,F1,1,,,,,
2026-04-08,2026-04-08,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,107.55,107.55,105.0,107.13,107.25,102.01,,107.12,,,42388,4516201.0,671,F1,1,,,,,
2026-04-08,2026-04-08,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,B,,,,,ASIAN HOTELS (NORTH) LIMITED,325.0,325.0,287.2,301.0,301.0,301.0,,293.85,,,1082,327818.0,57,F1,1,,,,,
2026-04-08,2026-04-08,CM,BSE,STK,500027,INE100A01010,ATUL,A,,,,,ATUL LTD.,6483.2,6483.2,6280.55,6381.35,6395.3,6204.05,,6387.5,,,817,5188924.0,197,F1,1,,,,,
2026-04-08,2026-04-08,CM,BSE,STK,500028,INE447A01015,ATVPR,X,,,,,ATV PROJECTS INDIA LTD.,34.8,36.29,32.8,34.34,34.75,34.69,,34.34,,,33047,1156565.0,214,F1,1,,,,,
2026-04-08,2026-04-08,CM,BSE,STK,500031,INE193E01025,BAJAJELEC,A,,,,,BAJAJ ELECTRICALS LTD.,358.4,365.0,357.0,360.35,360.4,352.7,,360.05,,,7821,2817445.0,687,F1,1,,,,,
2026-04-08,2026-04-08,CM,BSE,STK,500032,INE306A01021,BAJAJHIND,A,,,,,BAJAJ HINDUSTHAN SUGAR LIMITED,17.45,17.76,17.04,17.21,17.21,17.2,,17.2,,,1140360,19665924.0,2182,F1,1,,,,,
2026-04-08,2026-04-08,CM,BSE,STK,500033,INE451A01017,FORCEMOT,A,,,,,FORCE MOTORS LTD.,20940.05,22290.7,20310.85,22081.5,22081.5,19927.25,,22075.0,,,35138,752716142.0,8710,F1,1,,,,,
2026-04-08,2026-04-08,CM,BSE,STK,500034,INE296A01032,BAJFINANCE,A,,,,,BAJAJ FINANCE LIMITED,895.85,925.95,882.05,915.45,915.45,855.3,,915.05,,,742025,677012881.0,20821,F1,1,,,,,
2026-04-08,2026-04-08,CM,BSE,STK,500038,INE119A01028,BALRAMCHIN,A,,,,,BALRAMPUR CHINI MILLS LTD.,494.95,494.95,470.4,480.4,481.0,483.35,,480.4,,,23299,11155695.0,874,F1,1,,,,,
2026-04-08,2026-04-08,CM,BSE,STK,500039,INE213C01025,BANCOINDIA,A,,,,,BANCO PRODUCTS (INDIA) LTD.,547.15,588.1,547.15,574.0,574.3,535.05,,573.9,,,41149,23522916.0,1199,F1,1,,,,,
2026-04-08,2026-04-08,CM,BSE,STK,500040,INE055A01016,ABREL,A,,,,,ADITYA BIRLA REAL ESTATE LIMIT,1222.95,1350.0,1222.0,1262.9,1262.5,1183.25,,1263.3,,,132777,172783105.0,7986,F1,1,,,,,
2026-04-08,2026-04-08,CM,BSE,STK,500041,INE459A01010,BANARISUG,B,,,,,BANNARI AMMAN SUGARS LTD.,3638.8,3638.8,3622.65,3622.65,3622.65,3606.0,,3647.9,,,2,7261.0,2,F1,1,,,,,
2026-04-08,2026-04-08,CM,BSE,STK,500042,INE373A01013,BASF,A,,,,,BASF INDIA LTD.,3455.2,3587.0,3387.15,3575.8,3567.0,3327.05,,3577.9,,,4919,17326718.0,1186,F1,1,,,,,
2026-04-08,2026-04-08,CM,BSE,STK,500043,INE176A01028,BATAINDIA,A,,,,,BATA INDIA LTD.,692.35,706.0,680.0,703.8,703.2,669.3,,704.15,,,17341,12081118.0,1314,F1,1,,,,,
2026-04-08,2026-04-08,CM,BSE,STK,500048,INE258A01024,BEML,A,,,,,BEML LTD.,1634.85,1634.85,1551.7,1586.35,1593.0,1519.85,,1586.0,,,34197,54077011.0,3217,F1,1,,,,,
2026-04-08,2026-04-08,CM,BSE,STK,500049,INE263A01024,BEL,A,,,,,BHARAT ELECTRONICS LTD.,445.6,445.6,428.75,433.0,433.0,427.75,,433.1,,,1165690,504166156.0,14630,F1,1,,,,,
2026-04-08,2026-04-08,CM,BSE,STK,500051,INE099C01010,BHAGGAS,XT,,,,,BHAGAWATI GAS LIMITED,3.12,3.12,3.12,3.12,3.12,3.06,,3.12,,,3466,10813.0,10,F1,1,,,,,
2026-04-08,2026-04-08,CM,BSE,STK,500052,INE922A01025,BEPL,B,,,,,BHANSALI ENGINEERING POLYMERS,91.31,94.0,88.72,89.08,89.08,86.08,,89.19,,,55209,4938217.0,1221,F1,1,,,,,
2026-04-08,2026-04-08,CM,BSE,STK,500058,INE819C01011,BIHSPONG,XT,,,,,BIHAR SPONGE IRON LTD.,12.0,12.53,11.57,12.53,12.53,11.94,,12.53,,,54466,677412.0,157,F1,1,,,,,
2026-04-08,2026-04-08,CM,BSE,STK,500059,INE071A01013,BILVYAPAR,T,,,,,BIL VYAPAR LIMITED,6.03,6.03,6.03,6.03,6.03,5.75,,5.89,,,5202,31368.0,11,F1,1,,,,,
2026-04-08,2026-04-08,CM,BSE,STK,500060,INE800A01015,BIRLACABLE,B,,,,,Birla Cable Limited,128.8,128.8,121.9,125.1,125.1,118.05,,125.52,,,10383,1295384.0,214,F1,1,,,,,
2026-04-08,2026-04-08,CM,BSE,STK,500067,INE472A01039,BLUESTARCO,A,,,,,BLUE STAR LTD.,1599.75,1629.6,1581.75,1619.05,1622.9,1539.95,,1619.4,,,252738,409207904.0,2876,F1,1,,,,,
2026-04-08,2026-04-08,CM,BSE,STK,500068,INE131C01011,DISAQ,B,,,,,DISA INDIA LTD.,11790.0,11994.0,11560.05,11898.25,11993.75,11510.0,,11898.25,,,147,1733396.0,70,F1,1,,,,,
2026-04-08,2026-04-08,CM,BSE,STK,500069,INE418C01012,QUESTCAP,X,,,,,QUEST CAPITAL MARKETS LIMITED,246.0,258.0,246.0,257.9,258.0,245.0,,257.9,,,2009,502906.0,34,F1,1,,,,,
2026-04-08,2026-04-08,CM,BSE,STK,500074,INE110A01019,BPL,B,,,,,BPL LTD.,51.8,51.8,47.05,47.96,47.76,44.99,,47.96,,,19219,926395.0,468,F1,1,,,,,
2026-04-08,2026-04-08,CM,BSE,STK,500078,INE959C01023,OAL,B,,,,,ORIENTAL AROMATICS LIMITED,248.0,260.95,241.7,253.8,253.8,243.0,,255.41,,,374,94520.0,37,F1,1,,,,,
2026-04-08,2026-04-08,CM,BSE,STK,500083,INE281A01026,CENTEXT,B,,,,,CENTURY EXTRUSIONS LTD.,21.0,21.25,20.45,20.85,20.85,20.46,,20.75,,,19368,404682.0,230,F1,1,,,,,
2026-04-08,2026-04-08,CM,BSE,STK,500084,INE486A01021,CESC,A,,,,,CESC LTD.,158.55,158.6,154.6,155.95,155.95,153.35,,156.02,,,151473,23739999.0,3641,F1,1,,,,,
2026-04-08,2026-04-08,CM,BSE,STK,500085,INE085A01013,CHAMBLFERT,A,,,,,CHAMBAL FERTILISERS & CHEMICAL,458.15,469.5,453.95,465.0,465.0,448.9,,464.95,,,87446,40438063.0,2431,F1,1,,,,,
2026-04-08,2026-04-08,CM,BSE,STK,500086,INE302A01020,EXIDEIND,A,,,,,EXIDE INDUSTRIES LTD.,306.2,317.5,303.85,314.5,314.5,297.15,,314.15,,,133215,41663957.0,3435,F1,1,,,,,
2026-04-08,2026-04-08,CM,BSE,STK,500087,INE059A01026,CIPLA,A,,,,,CIPLA LTD.,1239.9,1239.9,1204.5,1215.8,1217.8,1202.25,,1215.9,,,131964,160047637.0,3574,F1,1,,,,,
2026-04-08,2026-04-08,CM,BSE,STK,500089,INE303A01010,DICIND,B,,,,,DIC INDIA LTD.,511.8,524.0,501.0,516.0,516.0,506.4,,508.9,,,1309,670884.0,52,F1,1,,,,,
2026-04-08,2026-04-08,CM,BSE,STK,500092,INE007A01025,CRISIL,A,,,,,CRISIL LTD.,3898.0,3951.95,3821.0,3863.15,3873.0,3770.65,,3852.8,,,8903,34730597.0,2157,F1,1,,,,,
2026-04-08,2026-04-08,CM,BSE,STK,500093,INE067A01029,CGPOWER,A,,,,,CG Power and Industrial Soluti,722.95,730.5,705.45,725.75,726.3,693.85,,726.3,,,163544,118439603.0,4568,F1,1,,,,,
2026-04-08,2026-04-08,CM,BSE,STK,500096,INE016A01026,DABUR,A,,,,,DABUR INDIA LTD.,428.0,430.45,422.0,427.35,427.35,414.55,,427.25,,,100570,42899819.0,3290,F1,1,,,,,
2026-04-08,2026-04-08,CM,BSE,STK,500097,INE495A01022,DALMIASUG,B,,,,,DALMIA BHARAT SUGAR AND INDUST,384.1,385.15,362.5,371.2,368.8,376.55,,371.05,,,55684,20558233.0,930,F1,1,,,,,
2026-04-08,2026-04-08,CM,BSE,STK,500101,INE034A01011,ARVIND,A,,,,,ARVIND LTD.,382.95,383.0,375.3,381.65,379.1,374.55,,381.35,,,19906,7577613.0,1056,F1,1,,,,,
2026-04-08,2026-04-08,CM,BSE,STK,500103,INE257A01026,BHEL,A,,,,,BHARAT HEAVY ELECTRICALS LTD.,263.05,267.8,261.2,265.8,265.8,253.5,,265.7,,,451134,119511444.0,5754,F1,1,,,,,
2026-04-08,2026-04-08,CM,BSE,STK,500104,INE094A01015,HINDPETRO,A,,,,,HINDUSTAN PETROLEUM CORPORATIO,360.05,367.65,352.8,364.3,364.3,331.4,,364.25,,,1160553,418399770.0,17241,F1,1,,,,,
2026-04-08,2026-04-08,CM,BSE,STK,500106,INE039A01010,IFCI,A,,,,,IFCI LTD.,54.9,55.56,54.35,55.37,55.37,52.74,,55.36,,,1879461,103498101.0,4931,F1,1,,,,,
2026-04-08,2026-04-08,CM,BSE,STK,500108,INE153A01019,MTNL,B,,,,,MAHANAGAR TELEPHONE NIGAM LTD.,27.44,28.2,26.29,28.04,28.04,25.74,,28.04,,,327243,8976631.0,1686,F1,1,,,,,
2026-04-08,2026-04-08,CM,BSE,STK,500109,INE103A01014,MRPL,A,,,,,MANGALORE REFINERY & PETROCHEM,184.4,187.4,178.95,179.5,179.5,179.4,,179.5,,,588371,107348778.0,5080,F1,1,,,,,
2026-04-08,2026-04-08,CM,BSE,STK,500110,INE178A01016,CHENNPETRO,A,,,,,CHENNAI PETROLEUM CORPORATION,975.1,1012.2,975.1,988.8,988.8,968.65,,989.75,,,202215,201916919.0,7043,F1,1,,,,,
2026-04-08,2026-04-08,CM,BSE,STK,500112,INE062A01020,SBIN,A,,,,,STATE BANK OF INDIA,1076.6,1078.5,1059.4,1061.1,1061.1,1030.3,,1061.45,,,1429260,1529325714.0,33347,F1,1,,,,,
2026-04-08,2026-04-08,CM,BSE,STK,500113,INE114A01011,SAIL,A,,,,,STEEL AUTHORITY OF INDIA LTD.,164.6,168.85,162.5,164.35,164.35,160.85,,164.41,,,2937905,485956108.0,16228,F1,1,,,,,
2026-04-08,2026-04-08,CM,BSE,STK,500114,INE280A01028,TITAN,A,,,,,TITAN COMPANY LIMITED,4388.95,4514.0,4311.55,4492.3,4492.3,4230.7,,4492.5,,,261525,1168552113.0,19025,F1,1,,,,,
2026-04-08,2026-04-08,CM,BSE,STK,500116,INE008A01015,IDBI,A,,,,,IDBI BANK LTD.,73.59,76.3,72.24,73.59,73.59,69.62,,73.57,,,1527396,112971737.0,6703,F1,1,,,,,
2026-04-08,2026-04-08,CM,BSE,STK,500117,INE500A01029,DCW,B,,,,,DCW LTD.,42.99,43.58,42.4,43.32,43.32,41.01,,43.24,,,115747,4980029.0,873,F1,1,,,,,
2026-04-08,2026-04-08,CM,BSE,STK,500119,INE041A01016,DHAMPURSUG,B,,,,,DHAMPUR SUGAR MILLS LTD.,140.0,140.6,134.2,135.1,135.2,138.6,,135.01,,,21613,2950086.0,512,F1,1,,,,,
2026-04-08,2026-04-08,CM,BSE,STK,500120,INE591D01014,DIAMINESQ,B,,,,,DIAMINES & CHEMICALS LTD.,240.65,241.0,233.95,238.95,238.95,232.8,,240.66,,,1411,338331.0,42,F1,1,,,,,
2026-04-08,2026-04-08,CM,BSE,STK,500123,INE280B01018,ELANTAS,B,,,,,ELANTAS BECK INDIA LTD.,8470.3,8930.0,8360.2,8847.45,8847.45,8324.45,,8847.45,,,2338,20219763.0,412,F1,1,,,,,
2026-04-08,2026-04-08,CM,BSE,STK,500124,INE089A01031,DRREDDY,A,,,,,DR.REDDYS LABORATORIES LTD.,1218.95,1219.6,1185.5,1191.45,1191.45,1196.35,,1191.4,,,430299,513079523.0,10814,F1,1,,,,,
2026-04-08,2026-04-08,CM,BSE,STK,500125,INE126A01031,EIDPARRY,A,,,,,E.I.D.-PARRY (INDIA) LTD.,867.45,867.45,827.7,840.6,841.0,822.0,,840.95,,,19906,16648989.0,2319,F1,1,,,,,
2026-04-08,2026-04-08,CM,BSE,STK,500126,INE199A01012,PGHL,A,,,,,PROCTER & GAMBLE HEALTH LIMITE,4900.0,4943.6,4811.45,4837.55,4837.55,4813.65,,4843.0,,,1948,9447707.0,688,F1,1,,,,,
2026-04-08,2026-04-08,CM,BSE,STK,500128,INE086A01029,ELECTCAST,A,,,,,ELECTROSTEEL CASTINGS LTD.,79.51,83.5,79.51,82.41,82.55,77.7,,82.45,,,186590,15207313.0,1147,F1,1,,,,,
2026-04-08,2026-04-08,CM,BSE,STK,500133,INE284A01012,ESABINDIA,A,,,,,ESAB INDIA LTD.,5369.15,5399.0,5326.05,5329.3,5330.0,5206.5,,5328.8,,,129,693028.0,36,F1,1,,,,,
2026-04-08,2026-04-08,CM,BSE,STK,500135,INE255A01020,EPL,A,,,,,EPL LIMITED,220.1,228.95,218.3,228.0,228.9,214.15,,227.91,,,124099,27731909.0,1607,F1,1,,,,,
2026-04-08,2026-04-08,CM,BSE,STK,500136,INE778B01029,ESTER,B,,,,,ESTER INDUSTRIES LTD.,84.9,87.6,83.86,86.33,85.6,82.34,,86.31,,,7646,656890.0,120,F1,1,,,,,
2026-04-08,2026-04-08,CM,BSE,STK,500142,INE512A01016,FGP,X,,,,,FGP LTD.,10.99,11.15,10.01,10.3,10.3,10.12,,10.3,,,7212,78222.0,32,F1,1,,,,,
2026-04-08,2026-04-08,CM,BSE,STK,500143,INE160F01013,PHCAP,XT,,,,,PH CAPITAL LTD.,620.1,620.1,592.0,599.75,592.0,613.5,,599.75,,,870,530379.0,18,F1,1,,,,,
2026-04-08,2026-04-08,CM,BSE,STK,500144,INE235A01022,FINCABLES,A,,,,,FINOLEX CABLES LTD.,867.85,867.85,827.0,847.1,850.0,810.05,,848.05,,,22099,18564722.0,1063,F1,1,,,,,
2026-04-08,2026-04-08,CM,BSE,STK,500147,INE515A01019,COCKERILL,B,,,,,JOHN COCKERILL INDIA LIMITED,4850.0,4934.4,4740.15,4913.0,4880.0,4715.4,,4913.0,,,4757,23161653.0,600,F1,1,,,,,
2026-04-08,2026-04-08,CM,BSE,STK,500148,INE516A01017,UFLEX,B,,,,,UFLEX LTD.,365.0,370.9,358.9,368.25,368.25,345.55,,367.8,,,3143,1147235.0,331,F1,1,,,,,
2026-04-08,2026-04-08,CM,BSE,STK,500150,INE519A01011,FOSECOIND,B,,,,,FOSECO INDIA LTD.,4647.95,4670.7,4568.0,4669.5,4669.5,4513.65,,4658.9,,,55,254048.0,20,F1,1,,,,,
2026-04-08,2026-04-08,CM,BSE,STK,500151,INE973A01010,GOLDENTOBC,Z,,,,,GOLDEN TOBACCO LTD.,22.49,23.58,22.49,23.58,23.58,22.46,,23.86,,,444,10373.0,21,F1,1,,,,,
