TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-05-05,2026-05-05,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,7308.75,7346.9,7215.05,7329.3,7334.95,7245.55,,7328.0,,,10348,75435131.0,2040,F1,1,,,,,
2026-05-05,2026-05-05,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,718.55,720.0,706.0,708.1,711.3,718.55,,708.5,,,16622,11813119.0,796,F1,1,,,,,
2026-05-05,2026-05-05,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,882.05,893.9,875.75,888.45,886.5,885.2,,887.5,,,58332,51548607.0,3110,F1,1,,,,,
2026-05-05,2026-05-05,CM,BSE,STK,500009,INE432A01017,AMBALALSA,B,,,,,AMBALAL SARABHAI ENTERPRISES L,32.31,32.43,31.0,31.33,31.33,32.41,,31.43,,,45833,1446823.0,344,F1,1,,,,,
2026-05-05,2026-05-05,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,39.64,43.0,39.0,41.44,41.2,39.64,,41.44,,,46090,1877121.0,356,F1,1,,,,,
2026-05-05,2026-05-05,CM,BSE,STK,500013,INE436A01026,ANSALAPI,Z,,,,,ANSAL PROPERTIES & INFRASTRUCT,3.89,3.89,3.89,3.89,3.89,3.82,,3.91,,,500,1945.0,3,F1,1,,,,,
2026-05-05,2026-05-05,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,4.2,4.46,3.99,4.03,4.11,4.11,,4.03,,,24894,101977.0,80,F1,1,,,,,
2026-05-05,2026-05-05,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,8.44,8.6,8.3,8.5,8.59,7.96,,8.5,,,19404,163372.0,44,F1,1,,,,,
2026-05-05,2026-05-05,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,125.15,129.25,123.4,124.1,124.4,126.6,,124.55,,,189144,23887354.0,2378,F1,1,,,,,
2026-05-05,2026-05-05,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,B,,,,,ASIAN HOTELS (NORTH) LIMITED,286.1,290.0,286.1,287.0,290.0,291.5,,291.5,,,23,6601.0,4,F1,1,,,,,
