TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-07-16,2026-07-16,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,7229.35,7923.35,7190.25,7667.9,7667.9,7203.05,,7667.5,,,152205,1175582341.0,21433,F1,1,,,,,
2026-07-16,2026-07-16,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,1315.1,1343.05,1268.55,1299.25,1314.35,1320.8,,1297.6,,,106959,138332907.0,4163,F1,1,,,,,
2026-07-16,2026-07-16,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,905.0,917.35,896.05,901.1,901.1,898.85,,901.45,,,50679,45892533.0,1989,F1,1,,,,,
2026-07-16,2026-07-16,CM,BSE,STK,500009,INE432A01017,AMBALALSA,B,,,,,AMBALAL SARABHAI ENTERPRISES L,30.65,31.96,30.65,31.09,31.09,31.34,,31.2,,,20303,636882.0,50,F1,1,,,,,
2026-07-16,2026-07-16,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,48.31,49.0,48.0,48.04,48.16,48.6,,48.04,,,62884,3037485.0,494,F1,1,,,,,
2026-07-16,2026-07-16,CM,BSE,STK,500013,INE436A01026,ANSALAPI,Z,,,,,ANSAL PROPERTIES & INFRASTRUCT,3.55,3.55,3.5,3.55,3.55,3.49,,3.55,,,194769,691428.0,51,F1,1,,,,,
2026-07-16,2026-07-16,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,4.0,4.0,3.74,3.9,3.9,3.85,,3.9,,,3163,12075.0,43,F1,1,,,,,
2026-07-16,2026-07-16,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,7.77,7.77,7.5,7.72,7.72,7.61,,7.72,,,420,3198.0,18,F1,1,,,,,
2026-07-16,2026-07-16,CM,BSE,STK,500020,INE032A01023,BOMDYEING,B,,,,,BOMBAY DYEING & MFG.CO.LTD.,125.15,126.4,124.15,125.2,125.6,124.9,,125.31,,,31406,3925924.0,281,F1,1,,,,,
2026-07-16,2026-07-16,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,B,,,,,ASIAN HOTELS (NORTH) LIMITED,315.0,315.0,298.0,299.4,298.0,305.6,,298.95,,,206,63716.0,31,F1,1,,,,,
2026-07-16,2026-07-16,CM,BSE,STK,500027,INE100A01010,ATUL,A,,,,,ATUL LTD.,6183.9,6183.9,6050.0,6116.55,6108.5,6103.75,,6114.0,,,153006,926274643.0,492,F1,1,,,,,
2026-07-16,2026-07-16,CM,BSE,STK,500028,INE447A01015,ATVPR,X,,,,,ATV PROJECTS INDIA LTD.,25.65,25.65,24.15,24.78,24.78,25.25,,24.78,,,10030,248180.0,163,F1,1,,,,,
2026-07-16,2026-07-16,CM,BSE,STK,500031,INE193E01025,BAJAJELEC,A,,,,,BAJAJ ELECTRICALS LTD.,332.6,343.45,328.0,336.15,336.45,329.7,,335.9,,,11979,4013195.0,377,F1,1,,,,,
2026-07-16,2026-07-16,CM,BSE,STK,500032,INE306A01021,BAJAJHIND,B,,,,,BAJAJ HINDUSTHAN SUGAR LIMITED,17.18,17.33,17.12,17.16,17.2,17.19,,17.14,,,210324,3617515.0,797,F1,1,,,,,
2026-07-16,2026-07-16,CM,BSE,STK,500033,INE451A01017,FORCEMOT,A,,,,,FORCE MOTORS LTD.,18501.7,18715.0,18350.0,18501.9,18500.0,18435.25,,18505.0,,,6463,119570398.0,1557,F1,1,,,,,
