TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-05-07,2026-05-07,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,7254.4,7270.6,7000.05,7189.4,7211.8,7180.75,,7188.0,,,10418,74633954.0,2711,F1,1,,,,,
2026-05-07,2026-05-07,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,734.25,754.65,734.25,739.45,738.0,736.2,,739.65,,,92468,68980365.0,2285,F1,1,,,,,
2026-05-07,2026-05-07,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,887.6,909.95,886.0,897.0,896.0,881.75,,897.35,,,165361,148830418.0,6325,F1,1,,,,,
2026-05-07,2026-05-07,CM,BSE,STK,500009,INE432A01017,AMBALALSA,B,,,,,AMBALAL SARABHAI ENTERPRISES L,31.13,32.16,31.08,31.79,32.16,31.07,,31.74,,,21191,669578.0,225,F1,1,,,,,
2026-05-07,2026-05-07,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,40.6,41.8,40.3,40.72,40.75,41.29,,40.72,,,25573,1039499.0,249,F1,1,,,,,
2026-05-07,2026-05-07,CM,BSE,STK,500013,INE436A01026,ANSALAPI,Z,,,,,ANSAL PROPERTIES & INFRASTRUCT,4.0,4.0,4.0,4.0,4.0,3.93,,4.06,,,3900,15600.0,2,F1,1,,,,,
2026-05-07,2026-05-07,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,4.16,4.24,4.05,4.07,4.05,4.08,,4.07,,,12069,49789.0,80,F1,1,,,,,
2026-05-07,2026-05-07,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,8.95,8.95,8.11,8.35,8.7,8.84,,8.35,,,5167,44863.0,57,F1,1,,,,,
2026-05-07,2026-05-07,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,128.2,138.95,127.1,135.95,135.95,128.25,,135.84,,,354040,47840817.0,4248,F1,1,,,,,
2026-05-07,2026-05-07,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,B,,,,,ASIAN HOTELS (NORTH) LIMITED,295.35,295.35,290.0,290.5,290.5,296.95,,290.15,,,192,55870.0,147,F1,1,,,,,
2026-05-07,2026-05-07,CM,BSE,STK,500027,INE100A01010,ATUL,A,,,,,ATUL LTD.,7198.2,7198.2,7000.0,7028.45,7005.0,7107.05,,7033.0,,,1307,9272814.0,383,F1,1,,,,,
2026-05-07,2026-05-07,CM,BSE,STK,500028,INE447A01015,ATVPR,X,,,,,ATV PROJECTS INDIA LTD.,32.4,34.0,32.4,33.08,33.25,32.4,,33.08,,,29775,983948.0,193,F1,1,,,,,
2026-05-07,2026-05-07,CM,BSE,STK,500031,INE193E01025,BAJAJELEC,A,,,,,BAJAJ ELECTRICALS LTD.,416.5,421.3,412.5,415.95,415.0,418.3,,415.55,,,3341,1393863.0,359,F1,1,,,,,
2026-05-07,2026-05-07,CM,BSE,STK,500032,INE306A01021,BAJAJHIND,A,,,,,BAJAJ HINDUSTHAN SUGAR LIMITED,20.27,20.6,20.14,20.25,20.25,20.41,,20.23,,,654495,13284085.0,2324,F1,1,,,,,
2026-05-07,2026-05-07,CM,BSE,STK,500033,INE451A01017,FORCEMOT,A,,,,,FORCE MOTORS LTD.,20479.05,21050.0,19985.65,20687.55,20664.3,20172.85,,20702.0,,,8228,169059182.0,2423,F1,1,,,,,
2026-05-07,2026-05-07,CM,BSE,STK,500034,INE296A01032,BAJFINANCE,A,,,,,BAJAJ FINANCE LIMITED,993.95,993.95,969.15,972.55,972.45,980.65,,972.75,,,509361,497020721.0,20247,F1,1,,,,,
2026-05-07,2026-05-07,CM,BSE,STK,500038,INE119A01028,BALRAMCHIN,A,,,,,BALRAMPUR CHINI MILLS LTD.,532.55,532.55,521.0,525.25,525.2,525.15,,525.5,,,20579,10830172.0,951,F1,1,,,,,
2026-05-07,2026-05-07,CM,BSE,STK,500039,INE213C01025,BANCOINDIA,A,,,,,BANCO PRODUCTS (INDIA) LTD.,638.95,644.45,630.0,640.25,637.05,635.35,,640.3,,,11689,7460852.0,567,F1,1,,,,,
2026-05-07,2026-05-07,CM,BSE,STK,500040,INE055A01016,ABREL,A,,,,,ADITYA BIRLA REAL ESTATE LIMIT,1566.85,1597.05,1557.0,1588.55,1594.0,1550.3,,1591.1,,,9650,15181647.0,1185,F1,1,,,,,
2026-05-07,2026-05-07,CM,BSE,STK,500041,INE459A01010,BANARISUG,B,,,,,BANNARI AMMAN SUGARS LTD.,3629.0,3692.95,3629.0,3692.95,3692.95,3609.0,,3685.8,,,15,54636.0,8,F1,1,,,,,
2026-05-07,2026-05-07,CM,BSE,STK,500042,INE373A01013,BASF,A,,,,,BASF INDIA LTD.,3857.95,3928.4,3769.0,3867.35,3869.0,3801.25,,3857.6,,,2475,9584062.0,548,F1,1,,,,,
2026-05-07,2026-05-07,CM,BSE,STK,500043,INE176A01028,BATAINDIA,A,,,,,BATA INDIA LTD.,725.1,735.2,723.3,728.2,728.0,724.9,,728.15,,,10013,7301894.0,658,F1,1,,,,,
2026-05-07,2026-05-07,CM,BSE,STK,500048,INE258A01024,BEML,A,,,,,BEML LTD.,1900.7,2019.3,1884.65,1999.5,1999.5,1896.95,,2000.2,,,52525,102725691.0,3914,F1,1,,,,,
2026-05-07,2026-05-07,CM,BSE,STK,500049,INE263A01024,BEL,A,,,,,BHARAT ELECTRONICS LTD.,440.8,441.15,433.5,439.7,439.7,438.15,,439.45,,,805069,352179217.0,14749,F1,1,,,,,
2026-05-07,2026-05-07,CM,BSE,STK,500051,INE099C01010,BHAGGAS,XT,,,,,BHAGAWATI GAS LIMITED,4.43,4.43,4.43,4.43,4.43,4.35,,4.43,,,601,2662.0,4,F1,1,,,,,
2026-05-07,2026-05-07,CM,BSE,STK,500052,INE922A01025,BEPL,B,,,,,BHANSALI ENGINEERING POLYMERS,97.33,99.03,96.38,98.36,98.78,96.25,,98.36,,,33875,3310166.0,1111,F1,1,,,,,
2026-05-07,2026-05-07,CM,BSE,STK,500058,INE819C01011,BIHSPONG,XT,,,,,BIHAR SPONGE IRON LTD.,14.5,14.99,14.33,14.75,14.75,14.9,,14.75,,,17972,260330.0,103,F1,1,,,,,
2026-05-07,2026-05-07,CM,BSE,STK,500060,INE800A01015,BIRLACABLE,T,,,,,Birla Cable Limited,155.25,165.5,155.25,165.5,165.5,157.65,,164.9,,,16097,2650588.0,179,F1,1,,,,,
2026-05-07,2026-05-07,CM,BSE,STK,500067,INE472A01039,BLUESTARCO,A,,,,,BLUE STAR LTD.,1823.05,1827.15,1742.0,1748.2,1748.2,1807.35,,1748.6,,,89718,158837761.0,7994,F1,1,,,,,
2026-05-07,2026-05-07,CM,BSE,STK,500068,INE131C01011,DISAQ,B,,,,,DISA INDIA LTD.,12176.0,12475.0,12125.0,12349.1,12350.0,12269.9,,12268.0,,,51,627018.0,26,F1,1,,,,,
2026-05-07,2026-05-07,CM,BSE,STK,500069,INE418C01012,QUESTCAP,X,,,,,QUEST CAPITAL MARKETS LIMITED,272.95,272.95,265.0,271.0,271.0,268.2,,271.0,,,141,38100.0,21,F1,1,,,,,
2026-05-07,2026-05-07,CM,BSE,STK,500074,INE110A01019,BPL,B,,,,,BPL LTD.,57.5,60.85,57.5,59.05,59.1,56.7,,59.03,,,38353,2292353.0,531,F1,1,,,,,
