TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-06-30,2026-06-30,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,7049.5,7097.0,6995.0,7030.85,7022.5,7131.25,,7031.0,,,9105,64131280.0,1702,F1,1,,,,,
2026-06-30,2026-06-30,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,1172.25,1193.85,1127.9,1171.3,1176.7,1173.7,,1173.85,,,110497,127609509.0,4344,F1,1,,,,,
2026-06-30,2026-06-30,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,829.25,852.25,825.8,842.05,841.55,822.2,,841.95,,,58528,49304408.0,3276,F1,1,,,,,
2026-06-30,2026-06-30,CM,BSE,STK,500009,INE432A01017,AMBALALSA,B,,,,,AMBALAL SARABHAI ENTERPRISES L,32.0,33.0,31.45,32.39,32.39,31.08,,32.72,,,12534,401277.0,103,F1,1,,,,,
2026-06-30,2026-06-30,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,44.8,45.44,43.12,43.99,43.88,44.22,,43.99,,,50572,2216243.0,390,F1,1,,,,,
2026-06-30,2026-06-30,CM,BSE,STK,500013,INE436A01026,ANSALAPI,Z,,,,,ANSAL PROPERTIES & INFRASTRUCT,3.71,3.71,3.71,3.71,3.71,3.78,,2.93,,,1,3.0,1,F1,1,,,,,
2026-06-30,2026-06-30,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,4.05,4.47,3.87,3.92,3.87,3.97,,3.92,,,37852,155538.0,100,F1,1,,,,,
2026-06-30,2026-06-30,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,7.79,7.79,7.13,7.58,7.75,7.42,,7.58,,,17317,131447.0,26,F1,1,,,,,
2026-06-30,2026-06-30,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,129.0,133.4,129.0,132.7,132.9,129.1,,132.71,,,29371,3870939.0,399,F1,1,,,,,
2026-06-30,2026-06-30,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,B,,,,,ASIAN HOTELS (NORTH) LIMITED,295.2,295.75,287.5,287.5,287.5,292.05,,290.3,,,90,26288.0,31,F1,1,,,,,
